,animal,session,cluster ID,Choice modulation,depth
1150,DS_15,DS_15_13_AC.pickle,98,0.8970099667774086,0.5575
1151,DS_15,DS_15_13_AC.pickle,99,0.2583333333333333,0.5325
1152,DS_15,DS_15_13_AC.pickle,102,1.1146161934805467,0.57
1153,DS_15,DS_15_13_AC.pickle,105,0.36101083032490966,0.87
1154,DS_15,DS_15_13_AC.pickle,111,0.24166666666666664,0.645
1155,DS_15,DS_15_13_AC.pickle,112,1.5083333333333335,0.9075
1156,DS_15,DS_15_13_AC.pickle,113,0.8500000000000001,0.895
1157,DS_15,DS_15_14_AC.pickle,0,0.4137931034482758,1.1325
1158,DS_15,DS_15_14_AC.pickle,1,1.057471264367816,0.9325
1159,DS_15,DS_15_14_AC.pickle,18,0.5747126436781609,1.045
1160,DS_15,DS_15_14_AC.pickle,20,1.0574712643678168,1.2075
1161,DS_15,DS_15_14_AC.pickle,31,4.919540229885058,0.67
1162,DS_15,DS_15_14_AC.pickle,36,0.11494252873563185,0.445
1163,DS_15,DS_15_14_AC.pickle,41,3.0144927536231885,0.77
1164,DS_15,DS_15_14_AC.pickle,44,6.620689655172414,0.545
1165,DS_15,DS_15_14_AC.pickle,52,5.793103448275862,0.92
1166,DS_15,DS_15_14_AC.pickle,54,0.27586206896551696,0.945
1167,DS_15,DS_15_14_AC.pickle,55,1.195402298850575,0.945
1168,DS_15,DS_15_14_AC.pickle,58,8.551724137931034,0.895
1169,DS_15,DS_15_14_AC.pickle,59,1.747126436781609,0.895
1170,DS_15,DS_15_14_AC.pickle,65,0.8965517241379313,0.97
1171,DS_15,DS_15_14_AC.pickle,66,4.505747126436781,0.97
1172,DS_15,DS_15_14_AC.pickle,71,0.4301075268817204,0.9825
1173,DS_15,DS_15_14_AC.pickle,72,0.7586206896551726,0.87
1174,DS_15,DS_15_14_AC.pickle,73,0.20689655172413784,0.995
1175,DS_15,DS_15_14_AC.pickle,82,0.45977011494252884,1.0075
1176,DS_15,DS_15_14_AC.pickle,84,1.4482758620689655,1.02
1177,DS_15,DS_15_14_AC.pickle,86,1.5402298850574718,0.7825
1178,DS_15,DS_15_14_AC.pickle,87,2.137931034482758,0.8825
1179,DS_15,DS_15_14_AC.pickle,89,0.25287356321839055,0.7325
1180,DS_15,DS_15_14_AC.pickle,93,0.6896551724137931,0.495
1181,DS_15,DS_15_14_AC.pickle,100,1.0574712643678168,0.5575
1182,DS_15,DS_15_14_AC.pickle,104,2.2298850574712636,0.9325
1183,DS_15,DS_15_14_AC.pickle,114,6.459770114942527,0.545
1184,DS_15,DS_15_14_AC.pickle,121,1.4942528735632181,0.895
1185,DS_15,DS_15_14_AC.pickle,137,1.9310344827586203,0.845
1186,DS_15,DS_15_14_AC.pickle,146,1.5172413793103448,1.02
1187,DS_15,DS_15_16_AC.pickle,0,0.30797101449275366,1.145
1188,DS_15,DS_15_16_AC.pickle,7,4.268476621417797,1.0825
1189,DS_15,DS_15_16_AC.pickle,17,1.7381738173817385,0.62
1190,DS_15,DS_15_16_AC.pickle,23,2.5742574257425743,0.495
1191,DS_15,DS_15_16_AC.pickle,26,8.921892189218921,0.795
1192,DS_15,DS_15_16_AC.pickle,27,5.742574257425742,0.77
1193,DS_15,DS_15_16_AC.pickle,32,0.9130913091309135,0.52
1194,DS_15,DS_15_16_AC.pickle,33,0.9374999999999997,0.645
1195,DS_15,DS_15_16_AC.pickle,35,1.276127612761276,1.095
1196,DS_15,DS_15_16_AC.pickle,38,2.376237623762376,0.895
1197,DS_15,DS_15_16_AC.pickle,40,0.03300330033003281,0.87
1198,DS_15,DS_15_16_AC.pickle,48,2.343234323432343,0.845
1199,DS_15,DS_15_16_AC.pickle,49,0.8360836083608361,0.87
1200,DS_15,DS_15_16_AC.pickle,68,5.777777777777777,0.92
1201,DS_15,DS_15_16_AC.pickle,69,2.889842632331903,0.845
1202,DS_15,DS_15_16_AC.pickle,70,0.39051603905160415,0.995
1203,DS_15,DS_15_16_AC.pickle,72,0.3080308030803082,0.545
1204,DS_15,DS_15_16_AC.pickle,73,1.1661166116611663,0.595
1205,DS_15,DS_15_16_AC.pickle,77,7.645764576457645,0.745
1206,DS_15,DS_15_16_AC.pickle,78,1.342134213421342,0.72
1207,DS_15,DS_15_17_AC.pickle,0,0.9366391184573006,0.9325
1208,DS_15,DS_15_17_AC.pickle,2,0.2203856749311295,1.0825
1209,DS_15,DS_15_17_AC.pickle,5,2.066115702479338,1.0575
1210,DS_15,DS_15_17_AC.pickle,8,0.08230452674897125,1.0325
1211,DS_15,DS_15_17_AC.pickle,14,0.3988603988603987,0.47
1212,DS_15,DS_15_17_AC.pickle,15,2.865013774104683,0.495
1213,DS_15,DS_15_17_AC.pickle,22,0.31680440771349855,0.9075
1214,DS_15,DS_15_17_AC.pickle,25,0.2083333333333336,0.9575
1215,DS_15,DS_15_17_AC.pickle,26,0.8469945355191257,0.97
1216,DS_15,DS_15_17_AC.pickle,28,0.7017543859649125,0.995
1217,DS_15,DS_15_17_AC.pickle,35,0.055096418732782274,1.02
1218,DS_15,DS_15_17_AC.pickle,40,0.4721030042918454,0.9325
1219,DS_15,DS_15_17_AC.pickle,49,2.0936639118457294,0.5075
1220,DS_15,DS_15_17_AC.pickle,54,0.2341597796143247,0.995
1221,DS_15,DS_15_17_AC.pickle,65,0.35812672176308535,0.5075
1222,DS_15,DS_15_1_AC.pickle,3,2.9141716566866274,1.07
1223,DS_15,DS_15_1_AC.pickle,5,4.07185628742515,1.17
1224,DS_15,DS_15_1_AC.pickle,6,0.9580838323353297,1.0825
1225,DS_15,DS_15_1_AC.pickle,11,3.1313131313131315,1.0325
1226,DS_15,DS_15_1_AC.pickle,16,4.730538922155689,1.1575
1227,DS_15,DS_15_1_AC.pickle,22,2.315369261477046,1.1075
1228,DS_15,DS_15_1_AC.pickle,26,0.13972055888223542,0.595
1229,DS_15,DS_15_1_AC.pickle,46,9.10179640718563,0.945
1230,DS_15,DS_15_1_AC.pickle,49,2.49500998003992,0.97
1231,DS_15,DS_15_1_AC.pickle,52,1.8163672654690621,0.9825
1232,DS_15,DS_15_1_AC.pickle,59,5.149700598802396,1.02
1233,DS_15,DS_15_1_AC.pickle,63,0.05988023952095794,0.72
1234,DS_15,DS_15_1_AC.pickle,71,0.6187624750499001,0.545
1235,DS_15,DS_15_1_AC.pickle,76,5.229540918163673,1.2075
1236,DS_15,DS_15_1_AC.pickle,81,4.151696606786427,1.1075
1237,DS_15,DS_15_1_AC.pickle,87,9.70059880239521,0.77
1238,DS_19,DS_19_14_AC.pickle,3,1.1151960784313724,1.0825
1239,DS_19,DS_19_14_AC.pickle,15,0.8602150537634408,0.62
1240,DS_19,DS_19_14_AC.pickle,19,14.509803921568626,0.745
1241,DS_19,DS_19_14_AC.pickle,47,4.877450980392156,0.62
1242,DS_19,DS_19_14_AC.pickle,51,0.41666666666666663,0.495
1243,DS_19,DS_19_14_AC.pickle,52,0.4761904761904762,0.7075
1244,DS_19,DS_19_14_AC.pickle,58,1.3531353135313533,1.17
1245,DS_19,DS_19_14_AC.pickle,59,0.36231884057971003,1.095
1246,DS_19,DS_19_16_AC.pickle,2,16.76829268292683,1.1825
1247,DS_19,DS_19_16_AC.pickle,11,0.23373983739837423,1.195
1248,DS_19,DS_19_16_AC.pickle,12,0.2890173410404625,1.195
1249,DS_19,DS_19_16_AC.pickle,15,1.3438735177865615,1.2075
1250,DS_19,DS_19_16_AC.pickle,19,2.7234490010515247,1.145
1251,DS_19,DS_19_16_AC.pickle,26,2.330623306233062,1.145
1252,DS_19,DS_19_16_AC.pickle,30,0.7017543859649124,0.595
1253,DS_19,DS_19_16_AC.pickle,36,1.310975609756097,0.62
1254,DS_19,DS_19_16_AC.pickle,54,1.4676616915422882,0.545
1255,DS_19,DS_19_16_AC.pickle,68,2.235772357723577,0.92
1256,DS_19,DS_19_16_AC.pickle,72,4.075203252032519,0.9325
1257,DS_19,DS_19_16_AC.pickle,73,8.201219512195122,0.9575
1258,DS_19,DS_19_16_AC.pickle,83,11.910569105691058,0.9825
1259,DS_19,DS_19_16_AC.pickle,97,0.29471544715447145,1.0075
1260,DS_19,DS_19_16_AC.pickle,122,0.5182926829268293,1.1325
1261,DS_19,DS_19_16_AC.pickle,123,2.5548902195608787,1.07
1262,DS_19,DS_19_16_AC.pickle,125,3.879598662207358,1.195
1263,DS_19,DS_19_16_AC.pickle,126,0.6627680311890838,1.02
1264,DS_19,DS_19_16_AC.pickle,129,0.6199186991869918,1.1575
1265,DS_19,DS_19_16_AC.pickle,131,0.42682926829268303,0.72
1266,DS_19,DS_19_16_AC.pickle,132,0.14084507042253497,0.795
1267,DS_19,DS_19_16_AC.pickle,136,0.187793427230047,1.095
1268,DS_19,DS_19_16_AC.pickle,146,1.0772357723577237,1.145
1269,DS_19,DS_19_18_AC.pickle,4,1.5515151515151515,1.045
1270,DS_19,DS_19_18_AC.pickle,6,0.2060606060606063,1.145
1271,DS_19,DS_19_18_AC.pickle,10,12.41212121212121,1.1575
1272,DS_19,DS_19_18_AC.pickle,19,1.672727272727273,0.895
1273,DS_19,DS_19_18_AC.pickle,30,1.0909090909090908,1.0325
1274,DS_19,DS_19_19_AC.pickle,2,10.063492063492065,1.1825
1275,DS_19,DS_19_19_AC.pickle,21,31.50793650793651,1.095
1276,DS_19,DS_19_19_AC.pickle,27,2.793650793650794,0.97
1277,DS_19,DS_19_19_AC.pickle,36,0.8412698412698411,1.02
1278,DS_19,DS_19_19_AC.pickle,38,0.5396825396825395,0.87
1279,DS_19,DS_19_19_AC.pickle,42,7.412698412698413,1.1575
1280,DS_19,DS_19_19_AC.pickle,45,1.0073260073260073,1.22
1281,DS_19,DS_19_19_AC.pickle,47,0.7619047619047619,1.12
1282,DS_19,DS_19_1_AC.pickle,1,0.0709219858156031,1.1825
1283,DS_19,DS_19_1_AC.pickle,3,1.601731601731601,1.1825
1284,DS_19,DS_19_1_AC.pickle,11,0.6216505894962487,1.0825
1285,DS_19,DS_19_1_AC.pickle,12,0.09803921568627458,1.07
1286,DS_19,DS_19_1_AC.pickle,14,0.3546099290780142,1.0575
1287,DS_19,DS_19_1_AC.pickle,15,0.04232804232804228,1.0575
1288,DS_19,DS_19_1_AC.pickle,41,6.524822695035461,0.595
1289,DS_19,DS_19_1_AC.pickle,43,0.7801418439716309,0.67
1290,DS_19,DS_19_1_AC.pickle,65,1.0401891252955082,0.645
1291,DS_19,DS_19_1_AC.pickle,68,2.458628841607565,0.995
1292,DS_19,DS_19_1_AC.pickle,88,0.023640661938534212,1.0575
1293,DS_19,DS_19_1_AC.pickle,90,0.29944838455476747,1.2075
1294,DS_19,DS_19_1_AC.pickle,91,1.8360914105594952,1.2075
1295,DS_19,DS_19_1_AC.pickle,96,1.3902847571189278,0.62
1296,DS_19,DS_19_1_AC.pickle,106,0.9456264775413706,1.2075
1297,DS_19,DS_19_20_AC.pickle,7,3.6096718480138166,1.095
1298,DS_19,DS_19_20_AC.pickle,8,2.8151986183074267,1.195
1299,DS_19,DS_19_20_AC.pickle,14,3.644214162348877,1.145
