,animal,session,cluster ID,Choice modulation,category
1072,BS_87,BS_87_6_AC.pickle,61,0.17929910350448244,NCR
1073,BS_87,BS_87_6_AC.pickle,62,0.6601466992665035,NCR
1074,BS_87,BS_87_6_AC.pickle,70,1.5566422167889158,Inconclusive
1075,BS_87,BS_87_6_AC.pickle,84,0.1466992665036674,NCR
1076,BS_87,BS_87_6_AC.pickle,87,0.7986960065199676,Inconclusive
1077,BS_87,BS_87_6_AC.pickle,88,0.0570497147514263,NCR
1078,BS_87,BS_87_6_AC.pickle,98,0.6647673314339979,NCR
1079,BS_87,BS_87_7_AC.pickle,6,3.1965811965811963,Inconclusive
1080,BS_87,BS_87_7_AC.pickle,9,0.6775067750677505,NCR
1081,BS_87,BS_87_7_AC.pickle,11,0.39999999999999986,NCR
1082,BS_87,BS_87_8_AC.pickle,1,0.8949416342412456,CR (suppressed)
1083,BS_87,BS_87_8_AC.pickle,2,0.2433862433862434,NCR
1084,BS_87,BS_87_8_AC.pickle,3,1.9047619047619047,Inconclusive
1085,BS_87,BS_87_8_AC.pickle,10,0.4934823091247672,NCR
1086,BS_87,BS_87_8_AC.pickle,11,0.18621973929236488,NCR
1087,BS_87,BS_87_8_AC.pickle,45,3.13780260707635,CR (enhanced)
1088,BS_87,BS_87_8_AC.pickle,66,0.1129943502824861,NCR
1089,BS_87,BS_87_8_AC.pickle,68,1.4215686274509802,Inconclusive
1090,BS_87,BS_87_8_AC.pickle,71,0.8100558659217874,Inconclusive
1091,BS_87,BS_87_9_AC.pickle,0,0.7734806629834258,NCR
1092,BS_87,BS_87_9_AC.pickle,2,0.22633744855967056,NCR
1093,BS_87,BS_87_9_AC.pickle,3,0.5078125000000002,NCR
1094,BS_87,BS_87_9_AC.pickle,4,0.09602194787380008,Inconclusive
1095,BS_87,BS_87_9_AC.pickle,6,0.5152224824355974,Inconclusive
1096,BS_87,BS_87_9_AC.pickle,13,0.5555555555555562,Inconclusive
1097,BS_87,BS_87_9_AC.pickle,14,0.09009009009009011,NCR
1098,BS_87,BS_87_9_AC.pickle,16,0.4595336076817556,NCR
1099,BS_87,BS_87_9_AC.pickle,25,0.13717421124828524,NCR
1100,BS_87,BS_87_9_AC.pickle,27,1.3226299694189596,Inconclusive
1101,BS_87,BS_87_9_AC.pickle,30,0.32235939643347067,NCR
1102,BS_87,BS_87_9_AC.pickle,31,0.30864197530864207,NCR
1103,BS_87,BS_87_9_AC.pickle,38,0.12345679012345688,NCR
1104,BS_87,BS_87_9_AC.pickle,46,0.10213556174558949,NCR
1105,BS_87,BS_87_9_AC.pickle,48,0.39269406392694073,NCR
1106,BS_87,BS_87_9_AC.pickle,50,0.8333333333333335,Inconclusive
1107,BS_87,BS_87_9_AC.pickle,51,0.18518518518518504,NCR
1108,BS_87,BS_87_9_AC.pickle,60,0.745814307458143,Inconclusive
1109,BS_87,BS_87_9_AC.pickle,74,2.6666666666666665,Inconclusive
1110,BS_87,BS_87_9_AC.pickle,77,0.03436426116838525,Inconclusive
1111,BS_87,BS_87_9_AC.pickle,86,1.5478761699064072,Inconclusive
1112,BS_87,BS_87_9_AC.pickle,87,0.16203703703703687,NCR
1113,BS_87,BS_87_9_AC.pickle,105,2.4617737003058098,CR (enhanced)
1114,BS_87,BS_87_9_AC.pickle,109,4.992103529930446e-17,NCR
1115,BS_87,BS_87_9_AC.pickle,120,0.143884892086331,NCR
1116,BS_87,BS_87_9_AC.pickle,128,0.5882352941176472,NCR
1117,BS_87,BS_87_9_AC.pickle,131,0.5259087393658158,NCR
1118,BS_87,BS_87_9_AC.pickle,135,0.028860028860029217,Inconclusive
