,animal,session,cluster ID,phase,condition,FR modulation,Choice modulation
876,BS_72,BS_72_1_AC.pickle,29,pre expert,behaving,0.6635071090047393,0.39080459770114934
877,BS_72,BS_72_1_AC.pickle,30,pre expert,behaving,12.922590837282781,6.551724137931034
878,BS_72,BS_72_1_AC.pickle,31,pre expert,behaving,1.674565560821485,0.5057471264367814
879,BS_72,BS_72_1_AC.pickle,32,pre expert,behaving,2.5641025641025643,1.7857142857142858
880,BS_72,BS_72_1_AC.pickle,38,pre expert,behaving,5.5924170616113775,2.71264367816092
881,BS_72,BS_72_1_AC.pickle,41,pre expert,behaving,1.4218009478672986,0.275862068965517
882,BS_72,BS_72_1_AC.pickle,51,pre expert,behaving,1.839080459770115,2.0634920634920637
883,BS_72,BS_72_1_AC.pickle,54,pre expert,behaving,7.582938388625593,3.793103448275862
884,BS_72,BS_72_1_AC.pickle,58,pre expert,behaving,1.4689265536723164,1.2592592592592593
885,BS_72,BS_72_2_AC.pickle,0,pre expert,behaving,2.1176470588235285,0.5263157894736841
886,BS_72,BS_72_2_AC.pickle,1,pre expert,behaving,2.8947368421052637,2.7392739273927393
887,BS_72,BS_72_2_AC.pickle,3,pre expert,behaving,22.588235294117645,11.98830409356725
888,BS_72,BS_72_2_AC.pickle,7,pre expert,behaving,6.627450980392157,0.3216374269005854
889,BS_72,BS_72_2_AC.pickle,8,pre expert,behaving,2.470588235294118,1.8713450292397662
890,BS_72,BS_72_2_AC.pickle,17,pre expert,behaving,6.039215686274509,0.7017543859649126
891,BS_72,BS_72_2_AC.pickle,19,pre expert,behaving,12.470588235294118,11.75438596491228
892,BS_72,BS_72_2_AC.pickle,20,pre expert,behaving,2.4489795918367347,2.5000000000000004
893,BS_72,BS_72_2_AC.pickle,26,pre expert,behaving,1.9607843137254903,0.6140350877192982
894,BS_72,BS_72_2_AC.pickle,45,pre expert,behaving,0.9803921568627448,0.9649122807017545
895,BS_72,BS_72_2_AC.pickle,52,pre expert,behaving,4.9350649350649345,0.1941747572815535
896,BS_72,BS_72_4_AC.pickle,0,post early,behaving,21.666666666666654,5.8612143742255265
897,BS_72,BS_72_4_AC.pickle,2,post early,behaving,1.4754098360655743,0.013717421124828601
898,BS_72,BS_72_4_AC.pickle,7,post early,behaving,2.019607843137254,0.07680491551459269
899,BS_72,BS_72_4_AC.pickle,9,post early,behaving,7.363945578231298,2.2180916976456007
900,BS_72,BS_72_4_AC.pickle,10,post early,behaving,6.802721088435374,4.213135068153656
901,BS_72,BS_72_4_AC.pickle,11,post early,behaving,12.569659442724467,5.0
902,BS_72,BS_72_4_AC.pickle,12,post early,behaving,1.1054421768707474,0.371747211895911
903,BS_72,BS_72_4_AC.pickle,34,post early,behaving,3.3163265306122454,0.8550185873605946
904,BS_72,BS_72_4_AC.pickle,43,post early,behaving,1.3605442176870752,0.12391573729863707
905,BS_72,BS_72_4_AC.pickle,44,post early,behaving,4.075117370892018,1.1781609195402298
906,BS_72,BS_72_4_AC.pickle,46,post early,behaving,7.562189054726367,1.4572864321608041
907,BS_72,BS_72_4_AC.pickle,54,post early,behaving,10.068027210884367,7.608426270136307
908,BS_72,BS_72_4_AC.pickle,55,post early,behaving,31.238938053097336,20.32407407407407
909,BS_72,BS_72_4_AC.pickle,64,post early,behaving,6.955782312925171,3.345724907063197
910,BS_72,BS_72_4_AC.pickle,68,post early,behaving,4.642857142857143,1.7472118959107805
911,BS_72,BS_72_4_AC.pickle,70,post early,behaving,18.323108384458077,2.0356234096692107
912,BS_72,BS_72_4_AC.pickle,79,post early,behaving,5.986394557823132,1.2391573729863685
913,BS_72,BS_72_4_AC.pickle,80,post early,behaving,0.5660377358490566,0.1886792452830188
914,BS_72,BS_72_4_AC.pickle,88,post early,behaving,5.493197278911565,0.5824039653035932
915,BS_72,BS_72_4_AC.pickle,90,post early,behaving,1.2474437627811858,0.6106870229007632
916,BS_72,BS_72_4_AC.pickle,95,post early,behaving,1.7687074829931975,0.6443618339529118
917,BS_72,BS_72_4_AC.pickle,100,post early,behaving,0.37037037037037046,0.09569377990430622
918,BS_72,BS_72_4_AC.pickle,101,post early,behaving,5.346534653465347,0.45833333333333337
919,BS_72,BS_72_4_AC.pickle,114,post early,behaving,1.4575866188769409,1.1324786324786322
920,BS_72,BS_72_4_AC.pickle,115,post early,behaving,29.14965986394558,5.923172242874844
921,BS_72,BS_72_5_AC.pickle,0,post late,behaving,3.1643625192012292,1.693121693121693
922,BS_72,BS_72_5_AC.pickle,10,post late,behaving,39.34666666666668,1.043543543543543
923,BS_72,BS_72_5_AC.pickle,14,post late,behaving,0.9663865546218493,1.26984126984127
924,BS_72,BS_72_5_AC.pickle,22,post late,behaving,24.559999999999995,6.47147147147147
925,BS_72,BS_72_5_AC.pickle,33,post late,behaving,19.02745098039214,12.18608852755194
926,BS_72,BS_72_5_AC.pickle,36,post late,behaving,20.210970464135016,1.1802232854864434
927,BS_72,BS_72_5_AC.pickle,37,post late,behaving,1.4879649890590811,0.2327514546965918
928,BS_72,BS_72_5_AC.pickle,42,post late,behaving,35.62666666666672,20.18768768768769
929,BS_72,BS_72_5_AC.pickle,54,post late,behaving,0.9322033898305085,0.36057692307692313
930,BS_72,BS_72_5_AC.pickle,55,post late,behaving,3.359999999999999,1.343843843843844
931,BS_72,BS_72_5_AC.pickle,56,post late,behaving,1.1755952380952377,0.1785714285714285
932,BS_72,BS_72_5_AC.pickle,58,post late,behaving,0.4799999999999999,0.1876876876876877
933,BS_72,BS_72_5_AC.pickle,61,post late,behaving,12.133333333333331,0.8858858858858856
934,BS_72,BS_72_5_AC.pickle,63,post late,behaving,0.6666666666666667,0.12061403508771931
935,BS_72,BS_72_5_AC.pickle,66,post late,behaving,5.245098039215683,1.6098484848484844
936,BS_72,BS_72_6_AC.pickle,0,post late,behaving,0.47519217330538105,0.15525114155251146
937,BS_72,BS_72_6_AC.pickle,7,post late,behaving,15.826666666666659,0.4381443298969066
938,BS_72,BS_72_6_AC.pickle,12,post late,behaving,2.866666666666672,1.7525773195876289
939,BS_72,BS_72_6_AC.pickle,13,post late,behaving,2.72,0.19759450171821302
940,BS_72,BS_72_6_AC.pickle,14,post late,behaving,4.483430799220272,0.010193679918450459
941,BS_72,BS_72_6_AC.pickle,17,post late,behaving,3.893333333333338,1.048109965635739
942,BS_72,BS_72_6_AC.pickle,22,post late,behaving,1.2490241998438727,0.8571428571428571
943,BS_72,BS_72_6_AC.pickle,23,post late,behaving,11.053333333333326,0.5154639175257729
944,BS_72,BS_72_6_AC.pickle,26,post late,behaving,11.373333333333322,0.403780068728522
945,BS_72,BS_72_6_AC.pickle,27,post late,behaving,7.605409705648372,2.6492942453854504
946,BS_72,BS_72_6_AC.pickle,28,post late,behaving,2.960000000000004,1.2886597938144333
947,BS_72,BS_72_6_AC.pickle,29,post late,behaving,2.692939244663382,1.1111111111111114
948,BS_72,BS_72_6_AC.pickle,31,post late,behaving,8.69333333333334,3.367697594501718
949,BS_72,BS_72_6_AC.pickle,32,post late,behaving,2.7188081936685298,0.36585365853658547
950,BS_72,BS_72_6_AC.pickle,40,post late,behaving,21.863799283154098,6.0
951,BS_72,BS_72_6_AC.pickle,41,post late,behaving,5.613333333333349,0.22336769759450192
952,BS_72,BS_72_6_AC.pickle,42,post late,behaving,2.759999999999996,1.0395189003436422
953,BS_72,BS_72_6_AC.pickle,43,post late,behaving,4.7092198581560245,0.8752327746741152
954,BS_72,BS_72_6_AC.pickle,45,post late,behaving,2.1637426900584784,0.9420289855072465
955,BS_72,BS_72_6_AC.pickle,57,post late,behaving,3.713768115942031,2.1484375
956,BS_72,BS_72_6_AC.pickle,61,post late,behaving,9.069373942470387,0.6122448979591836
957,BS_72,BS_72_6_AC.pickle,64,post late,behaving,2.93453724604966,1.7019133937562942
958,BS_72,BS_72_6_AC.pickle,65,post late,behaving,2.0788530465949817,0.41441441441441434
959,BS_72,BS_72_7_AC.pickle,12,post late,behaving,1.0836277974087158,0.40072859744990896
960,BS_72,BS_72_7_AC.pickle,13,post late,behaving,21.69398907103826,4.754098360655737
961,BS_72,BS_72_7_AC.pickle,14,post late,behaving,17.723132969034598,5.423497267759563
962,BS_72,BS_72_7_AC.pickle,15,post late,behaving,5.373406193078319,1.6530054644808736
963,BS_72,BS_72_7_AC.pickle,16,post late,behaving,13.806921675774136,6.639344262295082
964,BS_72,BS_72_7_AC.pickle,33,post late,behaving,50.692167577413485,14.30327868852459
965,BS_72,BS_72_7_AC.pickle,35,post late,behaving,12.768670309653915,10.710382513661202
966,BS_72,BS_72_7_AC.pickle,36,post late,behaving,0.3921568627450982,0.14184397163120563
967,BS_72,BS_72_8_AC.pickle,5,post late,behaving,11.756978653530378,2.320675105485232
968,BS_72,BS_72_8_AC.pickle,7,post late,behaving,2.5974025974025965,1.2865497076023389
969,BS_72,BS_72_8_AC.pickle,10,post late,behaving,31.724137931034477,33.459915611814345
970,BS_72,BS_72_8_AC.pickle,17,post late,behaving,5.648604269293927,2.531645569620253
971,BS_72,BS_72_8_AC.pickle,18,post late,behaving,4.663382594417079,0.759493670886076
972,BS_72,BS_72_8_AC.pickle,19,post late,behaving,4.926108374384244,2.658227848101266
973,BS_72,BS_72_8_AC.pickle,23,post late,behaving,8.243021346469627,4.810126582278481
974,BS_72,BS_72_8_AC.pickle,36,post late,behaving,4.342105263157894,1.2121212121212117
975,BS_72,BS_72_8_AC.pickle,37,post late,behaving,0.4926108374384237,0.04219409282700425
976,BS_72,BS_72_8_AC.pickle,44,post late,behaving,8.467153284671529,1.1904761904761905
977,BS_72,BS_72_9_AC.pickle,2,post late,behaving,0.9302325581395349,0.35087719298245595
978,BS_72,BS_72_9_AC.pickle,8,post late,behaving,10.048309178743963,0.1545253863134659
979,BS_72,BS_72_9_AC.pickle,11,post late,behaving,4.806763285024148,6.821192052980132
980,BS_87,BS_87_10_AC.pickle,4,post expert,behaving,7.348484848484848,2.4193548387096775
981,BS_87,BS_87_11_AC.pickle,1,post expert,behaving,0.6403013182674195,0.6714628297362111
982,BS_87,BS_87_11_AC.pickle,4,post expert,behaving,5.68738229755179,2.2302158273381285
983,BS_87,BS_87_11_AC.pickle,10,post expert,behaving,7.0588235294117645,0.5882352941176471
984,BS_87,BS_87_11_AC.pickle,12,post expert,behaving,4.595103578154426,2.541966426858513
985,BS_87,BS_87_1_AC.pickle,5,pre expert,behaving,4.281842818428184,3.03921568627451
986,BS_87,BS_87_1_AC.pickle,7,pre expert,behaving,3.197831978319783,1.9607843137254908
987,BS_87,BS_87_1_AC.pickle,8,pre expert,behaving,10.243902439024392,7.107843137254901
988,BS_87,BS_87_1_AC.pickle,12,pre expert,behaving,29.97289972899729,9.019607843137255
989,BS_87,BS_87_1_AC.pickle,14,pre expert,behaving,13.550135501355012,3.4313725490196076
990,BS_87,BS_87_1_AC.pickle,15,pre expert,behaving,20.813008130081297,3.9215686274509807
991,BS_87,BS_87_1_AC.pickle,30,pre expert,behaving,1.8970189701897027,2.450980392156861
992,BS_87,BS_87_1_AC.pickle,39,pre expert,behaving,67.80487804878047,13.823529411764707
993,BS_87,BS_87_2_AC.pickle,25,pre expert,behaving,28.447837150127228,2.6940639269406392
994,BS_87,BS_87_4_AC.pickle,3,post early,behaving,25.031446540880523,17.713963963963963
995,BS_87,BS_87_4_AC.pickle,10,post early,behaving,7.111111111111113,2.769028871391076
996,BS_87,BS_87_4_AC.pickle,15,post early,behaving,4.685534591194957,3.209459459459459
997,BS_87,BS_87_4_AC.pickle,18,post early,behaving,5.424528301886788,2.77027027027027
998,BS_87,BS_87_4_AC.pickle,19,post early,behaving,2.9874213836478005,0.6869369369369369
999,BS_87,BS_87_4_AC.pickle,26,post early,behaving,33.738848337388504,22.15204678362573
1000,BS_87,BS_87_4_AC.pickle,27,post early,behaving,23.09748427672956,7.691441441441443
1001,BS_87,BS_87_4_AC.pickle,33,post early,behaving,3.0660377358490445,0.912162162162162
1002,BS_87,BS_87_4_AC.pickle,34,post early,behaving,22.123142250530776,7.8522336769759455
1003,BS_87,BS_87_4_AC.pickle,35,post early,behaving,10.40880503144656,4.144144144144144
1004,BS_87,BS_87_4_AC.pickle,38,post early,behaving,23.238993710691823,9.684684684684687
1005,BS_87,BS_87_4_AC.pickle,44,post early,behaving,21.63934426229508,2.4324324324324325
1006,BS_87,BS_87_4_AC.pickle,45,post early,behaving,5.786163522012576,1.3513513513513518
1007,BS_87,BS_87_4_AC.pickle,57,post early,behaving,31.69811320754721,10.934684684684687
1008,BS_87,BS_87_4_AC.pickle,62,post early,behaving,1.9624819624819636,0.888888888888889
1009,BS_87,BS_87_4_AC.pickle,63,post early,behaving,8.396226415094338,3.806306306306306
1010,BS_87,BS_87_4_AC.pickle,73,post early,behaving,18.3018867924528,8.524774774774773
1011,BS_87,BS_87_4_AC.pickle,74,post early,behaving,7.738478027867095,1.2565445026178008
1012,BS_87,BS_87_4_AC.pickle,80,post early,behaving,9.066666666666668,0.5498281786941579
1013,BS_87,BS_87_4_AC.pickle,82,post early,behaving,15.297619047619047,0.5882352941176471
1014,BS_87,BS_87_4_AC.pickle,99,post early,behaving,22.452830188679236,4.842342342342342
1015,BS_87,BS_87_4_AC.pickle,115,post early,behaving,28.467309753483388,5.445026178010472
1016,BS_87,BS_87_4_AC.pickle,124,post early,behaving,1.3153153153153143,0.12145748987854245
1017,BS_87,BS_87_4_AC.pickle,125,post early,behaving,15.425531914893616,1.5810276679841895
1018,BS_87,BS_87_4_AC.pickle,141,post early,behaving,16.58805031446541,1.8243243243243243
1019,BS_87,BS_87_4_AC.pickle,142,post early,behaving,6.100628930817611,2.984234234234234
1020,BS_87,BS_87_4_AC.pickle,145,post early,behaving,1.8821459982409852,0.4166666666666667
1021,BS_87,BS_87_4_AC.pickle,154,post early,behaving,4.2222222222222205,1.3534147347811433e-16
1022,BS_87,BS_87_4_AC.pickle,156,post early,behaving,7.64150943396227,0.788288288288288
1023,BS_87,BS_87_4_AC.pickle,162,post early,behaving,11.132075471698109,4.954954954954954
1024,BS_87,BS_87_4_AC.pickle,166,post early,behaving,1.3993710691823895,0.6418918918918919
1025,BS_87,BS_87_4_AC.pickle,172,post early,behaving,7.169811320754737,1.7905405405405406
1026,BS_87,BS_87_4_AC.pickle,181,post early,behaving,6.9605142332415015,1.486111111111111
1027,BS_87,BS_87_4_AC.pickle,187,post early,behaving,24.64285714285714,2.314814814814815
1028,BS_87,BS_87_4_AC.pickle,211,post early,behaving,7.844311377245513,1.4330218068535823
1029,BS_87,BS_87_4_AC.pickle,216,post early,behaving,7.31132075471699,0.06756756756756718
1030,BS_87,BS_87_4_AC.pickle,219,post early,behaving,6.338797814207649,2.55050505050505
1031,BS_87,BS_87_4_AC.pickle,227,post early,behaving,1.553166069295103,1.6049382716049383
1032,BS_87,BS_87_4_AC.pickle,260,post early,behaving,4.293785310734464,1.0699588477366253
1033,BS_87,BS_87_4_AC.pickle,267,post early,behaving,86.08490566037736,15.43918918918919
1034,BS_87,BS_87_5_AC.pickle,7,post early,behaving,11.471758154335719,7.669801462904912
1035,BS_87,BS_87_5_AC.pickle,11,post early,behaving,2.9912490055688106,2.5809822361546497
1036,BS_87,BS_87_5_AC.pickle,14,post early,behaving,5.218774860779645,2.863113897596656
1037,BS_87,BS_87_5_AC.pickle,16,post early,behaving,1.368337311058074,1.0449320794148378
1038,BS_87,BS_87_5_AC.pickle,18,post early,behaving,1.3046937151949085,0.3970741901776384
1039,BS_87,BS_87_5_AC.pickle,24,post early,behaving,3.8981702466189305,1.462904911180773
1040,BS_87,BS_87_5_AC.pickle,25,post early,behaving,1.1774065234685764,0.2403343782654127
1041,BS_87,BS_87_5_AC.pickle,26,post early,behaving,1.0042735042735047,0.5162738496071829
1042,BS_87,BS_87_5_AC.pickle,28,post early,behaving,2.1638822593476537,1.09717868338558
1043,BS_87,BS_87_5_AC.pickle,30,post early,behaving,1.877486077963406,0.010449320794148498
1044,BS_87,BS_87_5_AC.pickle,33,post early,behaving,1.4319809069212392,0.12539184952978033
1045,BS_87,BS_87_5_AC.pickle,35,post early,behaving,3.9140811455847233,0.7314524555903865
1046,BS_87,BS_87_5_AC.pickle,37,post early,behaving,3.3731105807478103,1.0762800417972829
1047,BS_87,BS_87_5_AC.pickle,42,post early,behaving,2.1320604614160734,0.5015673981191219
1048,BS_87,BS_87_5_AC.pickle,43,post early,behaving,5.425616547334925,0.18808777429467072
1049,BS_87,BS_87_5_AC.pickle,47,post early,behaving,10.857699805068227,1.3305898491083665
1050,BS_87,BS_87_5_AC.pickle,49,post early,behaving,25.266666666666662,4.126984126984127
1051,BS_87,BS_87_5_AC.pickle,52,post early,behaving,10.05568814638028,3.605015673981191
1052,BS_87,BS_87_5_AC.pickle,53,post early,behaving,1.3043478260869565,0.9476031215161649
1053,BS_87,BS_87_5_AC.pickle,55,post early,behaving,2.4025457438345272,1.1807732497387666
1054,BS_87,BS_87_5_AC.pickle,83,post early,behaving,18.806682577565628,5.391849529780564
1055,BS_87,BS_87_5_AC.pickle,84,post early,behaving,11.249005568814635,4.200626959247649
1056,BS_87,BS_87_5_AC.pickle,87,post early,behaving,17.056483691328552,7.847439916405434
1057,BS_87,BS_87_5_AC.pickle,93,post early,behaving,15.672235481304691,12.685475444096133
1058,BS_87,BS_87_5_AC.pickle,97,post early,behaving,14.606205250596624,9.73876698014629
1059,BS_87,BS_87_5_AC.pickle,99,post early,behaving,31.680290644868304,11.281094527363184
1060,BS_87,BS_87_5_AC.pickle,101,post early,behaving,7.128082736674625,4.932079414838035
1061,BS_87,BS_87_5_AC.pickle,126,post early,behaving,0.5091487669053303,0.3448275862068966
1062,BS_87,BS_87_5_AC.pickle,132,post early,behaving,1.3333333333333333,0.6382978723404251
1063,BS_87,BS_87_6_AC.pickle,3,post early,behaving,0.32599837000814985,0.30750307503075036
1064,BS_87,BS_87_6_AC.pickle,7,post early,behaving,1.6625916870415651,1.094710947109471
1065,BS_87,BS_87_6_AC.pickle,11,post early,behaving,0.48899755501222464,0.49200492004920054
1066,BS_87,BS_87_6_AC.pickle,14,post early,behaving,0.37489812550937257,0.5166051660516605
1067,BS_87,BS_87_6_AC.pickle,16,post early,behaving,0.6519967400163001,0.2091020910209106
1068,BS_87,BS_87_6_AC.pickle,39,post early,behaving,3.372319688109162,3.1067961165048543
1069,BS_87,BS_87_6_AC.pickle,40,post early,behaving,3.993480032599837,1.5990159901599013
1070,BS_87,BS_87_6_AC.pickle,44,post early,behaving,4.934383202099737,0.8641975308641974
1071,BS_87,BS_87_6_AC.pickle,51,post early,behaving,0.30969845150774233,0.5043050430504306
1072,BS_87,BS_87_6_AC.pickle,61,post early,behaving,0.7171964140179304,0.09840098400984001
1073,BS_87,BS_87_6_AC.pickle,62,post early,behaving,0.5378973105134481,0.08610086100860996
1074,BS_87,BS_87_6_AC.pickle,70,post early,behaving,7.546862265688672,2.103321033210332
1075,BS_87,BS_87_6_AC.pickle,84,post early,behaving,0.5867970660146703,0.13530135301353005
1076,BS_87,BS_87_6_AC.pickle,87,post early,behaving,1.238793806030971,1.131611316113161
1077,BS_87,BS_87_6_AC.pickle,88,post early,behaving,0.9942950285248572,0.04920049200492011
1078,BS_87,BS_87_6_AC.pickle,98,post early,behaving,3.6847103513770167,1.0697674418604648
1079,BS_87,BS_87_7_AC.pickle,6,post early,behaving,13.504273504273502,3.2130584192439864
1080,BS_87,BS_87_7_AC.pickle,9,post early,behaving,1.9783197831978288,0.6938775510204079
1081,BS_87,BS_87_7_AC.pickle,11,post early,behaving,1.2444444444444451,0.3720238095238094
1082,BS_87,BS_87_8_AC.pickle,1,post late,behaving,2.9571984435797676,0.7083333333333337
1083,BS_87,BS_87_8_AC.pickle,2,post late,behaving,0.6560846560846563,0.1677852348993289
1084,BS_87,BS_87_8_AC.pickle,3,post late,behaving,9.047619047619044,2.115127175368139
1085,BS_87,BS_87_8_AC.pickle,10,post late,behaving,1.3594040968342638,0.5180840664711631
1086,BS_87,BS_87_8_AC.pickle,11,post late,behaving,0.9124767225325885,0.1955034213098728
1087,BS_87,BS_87_8_AC.pickle,45,post late,behaving,9.925512104283085,3.0694037145650044
1088,BS_87,BS_87_8_AC.pickle,66,post late,behaving,0.6553672316384178,0.04796163069544347
1089,BS_87,BS_87_8_AC.pickle,68,post late,behaving,12.450980392156863,1.8867924528301887
1090,BS_87,BS_87_8_AC.pickle,71,post late,behaving,12.625698324022354,1.0459433040078197
1091,BS_87,BS_87_9_AC.pickle,0,post late,behaving,1.1602209944751387,0.7136150234741785
1092,BS_87,BS_87_9_AC.pickle,2,post late,behaving,0.5761316872427984,1.882232412609537e-16
1093,BS_87,BS_87_9_AC.pickle,3,post late,behaving,1.171875000000001,0.37333333333333346
1094,BS_87,BS_87_9_AC.pickle,4,post late,behaving,0.7956104252400539,0.30905077262693165
1095,BS_87,BS_87_9_AC.pickle,6,post late,behaving,1.1709601873536302,0.6968933669185559
1096,BS_87,BS_87_9_AC.pickle,13,post late,behaving,2.386831275720167,0.49300956585724875
1097,BS_87,BS_87_9_AC.pickle,14,post late,behaving,1.0090090090090085,0.05555555555555583
1098,BS_87,BS_87_9_AC.pickle,16,post late,behaving,0.75445816186557,0.4856512141280351
1099,BS_87,BS_87_9_AC.pickle,25,post late,behaving,0.35665294924554153,0.066225165562914
1100,BS_87,BS_87_9_AC.pickle,27,post late,behaving,1.5749235474006134,1.3218390804597695
1101,BS_87,BS_87_9_AC.pickle,30,post late,behaving,0.9602194787379965,0.2869757174392938
1102,BS_87,BS_87_9_AC.pickle,31,post late,behaving,1.358024691358024,0.323767476085357
1103,BS_87,BS_87_9_AC.pickle,38,post late,behaving,0.8230452674897127,0.13980868285504056
1104,BS_87,BS_87_9_AC.pickle,46,post late,behaving,0.5756731662024147,0.07575757575757569
1105,BS_87,BS_87_9_AC.pickle,48,post late,behaving,0.5844748858447487,0.3724394785847301
1106,BS_87,BS_87_9_AC.pickle,50,post late,behaving,0.6896551724137931,0.7699805068226122
1107,BS_87,BS_87_9_AC.pickle,51,post late,behaving,0.8714596949891068,0.15555555555555553
1108,BS_87,BS_87_9_AC.pickle,60,post late,behaving,1.430745814307458,0.8333333333333331
1109,BS_87,BS_87_9_AC.pickle,74,post late,behaving,13.212121212121213,2.4050632911392404
1110,BS_87,BS_87_9_AC.pickle,77,post late,behaving,0.7560137457044674,0.14414414414414384
1111,BS_87,BS_87_9_AC.pickle,86,post late,behaving,2.3038156947444226,1.5777262180974476
1112,BS_87,BS_87_9_AC.pickle,87,post late,behaving,0.5787037037037044,0.22379269729093035
1113,BS_87,BS_87_9_AC.pickle,105,post late,behaving,4.43425076452599,2.742200328407225
1114,BS_87,BS_87_9_AC.pickle,109,post late,behaving,0.2810304449648713,0.007993605115907314
1115,BS_87,BS_87_9_AC.pickle,120,post late,behaving,0.4316546762589926,0.13071895424836613
1116,BS_87,BS_87_9_AC.pickle,128,post late,behaving,0.9523809523809526,0.660569105691057
1117,BS_87,BS_87_9_AC.pickle,131,post late,behaving,1.221964423820572,0.4655029093931836
1118,BS_87,BS_87_9_AC.pickle,135,post late,behaving,1.0678210678210664,2.49313240617579e-16
1119,DS_15,DS_15_12_AC.pickle,1,post expert,behaving,1.5902140672782872,1.9913419913419914
1120,DS_15,DS_15_12_AC.pickle,4,post expert,behaving,0.795107033639144,0.6493506493506493
1121,DS_15,DS_15_12_AC.pickle,6,post expert,behaving,3.1804281345565766,2.5974025974025983
1122,DS_15,DS_15_12_AC.pickle,8,post expert,behaving,2.6911314984709485,3.8095238095238106
1123,DS_15,DS_15_12_AC.pickle,17,post expert,behaving,1.6513761467889916,0.2597402597402594
1124,DS_15,DS_15_12_AC.pickle,19,post expert,behaving,3.0581039755351664,2.77056277056277
1125,DS_15,DS_15_12_AC.pickle,22,post expert,behaving,16.880733944954123,18.35497835497835
1126,DS_15,DS_15_12_AC.pickle,31,post expert,behaving,2.3853211009174324,2.727272727272727
1127,DS_15,DS_15_12_AC.pickle,32,post expert,behaving,2.813455657492356,1.1688311688311674
1128,DS_15,DS_15_12_AC.pickle,42,post expert,behaving,32.4770642201835,4.545454545454546
1129,DS_15,DS_15_12_AC.pickle,47,post expert,behaving,1.9571865443425074,1.341991341991342
1130,DS_15,DS_15_12_AC.pickle,48,post expert,behaving,28.868501529051994,39.65367965367965
1131,DS_15,DS_15_12_AC.pickle,60,post expert,behaving,0.9785932721712539,0.08658008658008659
1132,DS_15,DS_15_13_AC.pickle,9,post expert,behaving,2.2015503875968974,1.2399355877616745
1133,DS_15,DS_15_13_AC.pickle,11,post expert,behaving,0.7333333333333332,0.3030303030303031
1134,DS_15,DS_15_13_AC.pickle,12,post expert,behaving,1.2073490813648293,0.35812672176308535
1135,DS_15,DS_15_13_AC.pickle,20,post expert,behaving,5.466666666666666,1.264069264069264
1136,DS_15,DS_15_13_AC.pickle,25,post expert,behaving,30.433333333333344,4.372294372294372
1137,DS_15,DS_15_13_AC.pickle,34,post expert,behaving,1.3965744400527005,0.276625172890733
1138,DS_15,DS_15_13_AC.pickle,41,post expert,behaving,3.678929765886288,3.2758620689655173
1139,DS_15,DS_15_13_AC.pickle,42,post expert,behaving,3.2333333333333325,2.614718614718614
1140,DS_15,DS_15_13_AC.pickle,60,post expert,behaving,0.6878306878306879,0.47222222222222227
1141,DS_15,DS_15_13_AC.pickle,65,post expert,behaving,7.596899224806206,2.806076854334226
1142,DS_15,DS_15_13_AC.pickle,67,post expert,behaving,2.150537634408603,0.8196721311475407
1143,DS_15,DS_15_13_AC.pickle,69,post expert,behaving,2.2831050228310494,2.1780986762936223
1144,DS_15,DS_15_13_AC.pickle,70,post expert,behaving,22.25,11.030303030303031
1145,DS_15,DS_15_13_AC.pickle,79,post expert,behaving,6.895338610378193,5.073260073260074
1146,DS_15,DS_15_13_AC.pickle,80,post expert,behaving,9.888888888888888,3.700564971751412
1147,DS_15,DS_15_13_AC.pickle,84,post expert,behaving,2.7500000000000013,1.8787878787878787
1148,DS_15,DS_15_13_AC.pickle,86,post expert,behaving,8.998628257887516,1.9109195402298846
1149,DS_15,DS_15_13_AC.pickle,93,post expert,behaving,0.6611570247933883,0.0869565217391304
1150,DS_15,DS_15_13_AC.pickle,98,post expert,behaving,1.0631229235880402,0.9440559440559441
1151,DS_15,DS_15_13_AC.pickle,99,post expert,behaving,0.8333333333333335,0.28571428571428564
1152,DS_15,DS_15_13_AC.pickle,102,post expert,behaving,1.430073606729759,1.1258278145695364
1153,DS_15,DS_15_13_AC.pickle,105,post expert,behaving,3.898916967509027,0.2363184079601989
1154,DS_15,DS_15_13_AC.pickle,111,post expert,behaving,0.7333333333333333,0.26839826839826836
1155,DS_15,DS_15_13_AC.pickle,112,post expert,behaving,1.7333333333333336,1.3419913419913423
1156,DS_15,DS_15_13_AC.pickle,113,post expert,behaving,1.2000000000000013,0.761904761904762
1157,DS_15,DS_15_14_AC.pickle,0,post expert,behaving,5.241379310344827,0.10101010101010108
1158,DS_15,DS_15_14_AC.pickle,1,post expert,behaving,1.1954022988505755,1.7171717171717171
1159,DS_15,DS_15_14_AC.pickle,18,post expert,behaving,0.5057471264367815,1.1616161616161618
1160,DS_15,DS_15_14_AC.pickle,20,post expert,behaving,3.954022988505749,2.7272727272727275
1161,DS_15,DS_15_14_AC.pickle,31,post expert,behaving,12.597701149425287,7.6767676767676765
1162,DS_15,DS_15_14_AC.pickle,36,post expert,behaving,5.011494252873567,2.4747474747474754
1163,DS_15,DS_15_14_AC.pickle,41,post expert,behaving,10.666666666666663,6.264367816091954
1164,DS_15,DS_15_14_AC.pickle,44,post expert,behaving,18.896551724137936,13.838383838383837
1165,DS_15,DS_15_14_AC.pickle,52,post expert,behaving,10.482758620689644,10.353535353535355
1166,DS_15,DS_15_14_AC.pickle,54,post expert,behaving,4.689655172413795,1.5656565656565653
