,animal,session,cluster ID,learning phase,FR modulation,control decoding performance
1025,BS_87,BS_87_4_AC.pickle,172,post early,7.169811320754737,0.50099033
1026,BS_87,BS_87_4_AC.pickle,181,post early,6.9605142332415015,0.496122243
1027,BS_87,BS_87_4_AC.pickle,187,post early,24.64285714285714,0.502330316
1028,BS_87,BS_87_4_AC.pickle,211,post early,7.844311377245513,0.50464687
1029,BS_87,BS_87_4_AC.pickle,216,post early,7.31132075471699,0.498827281
1030,BS_87,BS_87_4_AC.pickle,219,post early,6.338797814207649,0.492016228
1031,BS_87,BS_87_4_AC.pickle,227,post early,1.553166069295103,0.497958384
1032,BS_87,BS_87_4_AC.pickle,260,post early,4.293785310734464,0.505829809
1033,BS_87,BS_87_4_AC.pickle,267,post early,86.08490566037736,
1034,BS_87,BS_87_5_AC.pickle,7,post early,11.471758154335719,0.507663079
1035,BS_87,BS_87_5_AC.pickle,11,post early,2.9912490055688106,0.501428156
1036,BS_87,BS_87_5_AC.pickle,14,post early,5.218774860779645,0.500861099
1037,BS_87,BS_87_5_AC.pickle,16,post early,1.368337311058074,0.496076005
1038,BS_87,BS_87_5_AC.pickle,18,post early,1.3046937151949085,0.504854257
1039,BS_87,BS_87_5_AC.pickle,24,post early,3.8981702466189305,0.49693008
1040,BS_87,BS_87_5_AC.pickle,25,post early,1.1774065234685764,0.497865507
1041,BS_87,BS_87_5_AC.pickle,26,post early,1.0042735042735047,0.504261222
1042,BS_87,BS_87_5_AC.pickle,28,post early,2.1638822593476537,0.504864724
1043,BS_87,BS_87_5_AC.pickle,30,post early,1.877486077963406,0.502757446
1044,BS_87,BS_87_5_AC.pickle,33,post early,1.4319809069212392,0.503354295
1045,BS_87,BS_87_5_AC.pickle,35,post early,3.9140811455847233,0.503428144
1046,BS_87,BS_87_5_AC.pickle,37,post early,3.3731105807478103,0.505004099
1047,BS_87,BS_87_5_AC.pickle,42,post early,2.1320604614160734,0.502781602
1048,BS_87,BS_87_5_AC.pickle,43,post early,5.425616547334925,0.499671018
1049,BS_87,BS_87_5_AC.pickle,47,post early,10.857699805068227,0.500718571
1050,BS_87,BS_87_5_AC.pickle,49,post early,25.266666666666662,0.51044686
1051,BS_87,BS_87_5_AC.pickle,52,post early,10.05568814638028,0.49913377
1052,BS_87,BS_87_5_AC.pickle,53,post early,1.3043478260869565,0.497771752
1053,BS_87,BS_87_5_AC.pickle,55,post early,2.4025457438345272,0.497106838
1054,BS_87,BS_87_5_AC.pickle,83,post early,18.806682577565628,0.498237608
1055,BS_87,BS_87_5_AC.pickle,84,post early,11.249005568814635,0.50008721
1056,BS_87,BS_87_5_AC.pickle,87,post early,17.056483691328552,0.5022155
1057,BS_87,BS_87_5_AC.pickle,93,post early,15.672235481304691,0.493069307
1058,BS_87,BS_87_5_AC.pickle,97,post early,14.606205250596624,0.502550152
1059,BS_87,BS_87_5_AC.pickle,99,post early,31.680290644868304,0.500168893
1060,BS_87,BS_87_5_AC.pickle,101,post early,7.128082736674625,0.502107211
1061,BS_87,BS_87_5_AC.pickle,126,post early,0.5091487669053303,0.499691175
1062,BS_87,BS_87_5_AC.pickle,132,post early,1.3333333333333333,0.501717172
1063,BS_87,BS_87_6_AC.pickle,3,post early,0.32599837000814985,0.506840091
1064,BS_87,BS_87_6_AC.pickle,7,post early,1.6625916870415651,0.503577845
1065,BS_87,BS_87_6_AC.pickle,11,post early,0.48899755501222464,0.499272912
1066,BS_87,BS_87_6_AC.pickle,14,post early,0.37489812550937257,0.501169695
1067,BS_87,BS_87_6_AC.pickle,16,post early,0.6519967400163001,0.49799519
1068,BS_87,BS_87_6_AC.pickle,39,post early,3.372319688109162,0.498202127
1069,BS_87,BS_87_6_AC.pickle,40,post early,3.993480032599837,0.497642784
1070,BS_87,BS_87_6_AC.pickle,44,post early,4.934383202099737,0.498269417
1071,BS_87,BS_87_6_AC.pickle,51,post early,0.30969845150774233,0.501689903
1072,BS_87,BS_87_6_AC.pickle,61,post early,0.7171964140179304,0.500415581
1073,BS_87,BS_87_6_AC.pickle,62,post early,0.5378973105134481,0.501430919
1074,BS_87,BS_87_6_AC.pickle,70,post early,7.546862265688672,0.499797846
1075,BS_87,BS_87_6_AC.pickle,84,post early,0.5867970660146703,0.501933798
1076,BS_87,BS_87_6_AC.pickle,87,post early,1.238793806030971,0.493162224
1077,BS_87,BS_87_6_AC.pickle,88,post early,0.9942950285248572,0.503003856
1078,BS_87,BS_87_6_AC.pickle,98,post early,3.6847103513770167,0.498109262
1079,BS_87,BS_87_7_AC.pickle,6,post early,13.504273504273502,
1080,BS_87,BS_87_7_AC.pickle,9,post early,1.9783197831978288,0.499126667
1081,BS_87,BS_87_7_AC.pickle,11,post early,1.2444444444444451,0.502936838
1082,BS_87,BS_87_8_AC.pickle,1,post late,2.9571984435797676,0.510375321
1083,BS_87,BS_87_8_AC.pickle,2,post late,0.6560846560846563,0.498988177
1084,BS_87,BS_87_8_AC.pickle,3,post late,9.047619047619044,0.502483057
1085,BS_87,BS_87_8_AC.pickle,10,post late,1.3594040968342638,0.504184856
1086,BS_87,BS_87_8_AC.pickle,11,post late,0.9124767225325885,0.497660872
1087,BS_87,BS_87_8_AC.pickle,45,post late,9.925512104283085,0.503876316
1088,BS_87,BS_87_8_AC.pickle,66,post late,0.6553672316384178,0.488420415
1089,BS_87,BS_87_8_AC.pickle,68,post late,12.450980392156863,
1090,BS_87,BS_87_8_AC.pickle,71,post late,12.625698324022354,0.498209507
1091,BS_87,BS_87_9_AC.pickle,0,post late,1.1602209944751387,0.497681798
1092,BS_87,BS_87_9_AC.pickle,2,post late,0.5761316872427984,0.495934895
1093,BS_87,BS_87_9_AC.pickle,3,post late,1.171875000000001,0.48839451
1094,BS_87,BS_87_9_AC.pickle,4,post late,0.7956104252400539,0.506472705
1095,BS_87,BS_87_9_AC.pickle,6,post late,1.1709601873536302,0.497420646
1096,BS_87,BS_87_9_AC.pickle,13,post late,2.386831275720167,0.496737811
1097,BS_87,BS_87_9_AC.pickle,14,post late,1.0090090090090085,0.500937222
1098,BS_87,BS_87_9_AC.pickle,16,post late,0.75445816186557,0.496248612
1099,BS_87,BS_87_9_AC.pickle,25,post late,0.35665294924554153,0.504505714
1100,BS_87,BS_87_9_AC.pickle,27,post late,1.5749235474006134,0.495637858
1101,BS_87,BS_87_9_AC.pickle,30,post late,0.9602194787379965,0.501663501
1102,BS_87,BS_87_9_AC.pickle,31,post late,1.358024691358024,0.499691066
1103,BS_87,BS_87_9_AC.pickle,38,post late,0.8230452674897127,0.498524724
1104,BS_87,BS_87_9_AC.pickle,46,post late,0.5756731662024147,0.495890378
1105,BS_87,BS_87_9_AC.pickle,48,post late,0.5844748858447487,0.50214639
1106,BS_87,BS_87_9_AC.pickle,50,post late,0.6896551724137931,0.501640041
1107,BS_87,BS_87_9_AC.pickle,51,post late,0.8714596949891068,0.506879852
1108,BS_87,BS_87_9_AC.pickle,60,post late,1.430745814307458,0.495493832
1109,BS_87,BS_87_9_AC.pickle,74,post late,13.212121212121213,
1110,BS_87,BS_87_9_AC.pickle,77,post late,0.7560137457044674,0.501063312
1111,BS_87,BS_87_9_AC.pickle,86,post late,2.3038156947444226,0.500665631
1112,BS_87,BS_87_9_AC.pickle,87,post late,0.5787037037037044,0.488973189
1113,BS_87,BS_87_9_AC.pickle,105,post late,4.43425076452599,0.502982612
1114,BS_87,BS_87_9_AC.pickle,109,post late,0.2810304449648713,0.49960117
1115,BS_87,BS_87_9_AC.pickle,120,post late,0.4316546762589926,0.503041637
1116,BS_87,BS_87_9_AC.pickle,128,post late,0.9523809523809526,0.495935056
1117,BS_87,BS_87_9_AC.pickle,131,post late,1.221964423820572,0.501105288
1118,BS_87,BS_87_9_AC.pickle,135,post late,1.0678210678210664,0.499722741
1119,DS_15,DS_15_12_AC.pickle,1,post expert,1.5902140672782872,
1120,DS_15,DS_15_12_AC.pickle,4,post expert,0.795107033639144,
1121,DS_15,DS_15_12_AC.pickle,6,post expert,3.1804281345565766,
1122,DS_15,DS_15_12_AC.pickle,8,post expert,2.6911314984709485,
1123,DS_15,DS_15_12_AC.pickle,17,post expert,1.6513761467889916,
1124,DS_15,DS_15_12_AC.pickle,19,post expert,3.0581039755351664,
1125,DS_15,DS_15_12_AC.pickle,22,post expert,16.880733944954123,
1126,DS_15,DS_15_12_AC.pickle,31,post expert,2.3853211009174324,
1127,DS_15,DS_15_12_AC.pickle,32,post expert,2.813455657492356,
1128,DS_15,DS_15_12_AC.pickle,42,post expert,32.4770642201835,
1129,DS_15,DS_15_12_AC.pickle,47,post expert,1.9571865443425074,
1130,DS_15,DS_15_12_AC.pickle,48,post expert,28.868501529051994,
1131,DS_15,DS_15_12_AC.pickle,60,post expert,0.9785932721712539,
1132,DS_15,DS_15_13_AC.pickle,9,post expert,2.2015503875968974,
1133,DS_15,DS_15_13_AC.pickle,11,post expert,0.7333333333333332,
1134,DS_15,DS_15_13_AC.pickle,12,post expert,1.2073490813648293,
1135,DS_15,DS_15_13_AC.pickle,20,post expert,5.466666666666666,
1136,DS_15,DS_15_13_AC.pickle,25,post expert,30.433333333333344,
1137,DS_15,DS_15_13_AC.pickle,34,post expert,1.3965744400527005,
1138,DS_15,DS_15_13_AC.pickle,41,post expert,3.678929765886288,
1139,DS_15,DS_15_13_AC.pickle,42,post expert,3.2333333333333325,
1140,DS_15,DS_15_13_AC.pickle,60,post expert,0.6878306878306879,
1141,DS_15,DS_15_13_AC.pickle,65,post expert,7.596899224806206,
1142,DS_15,DS_15_13_AC.pickle,67,post expert,2.150537634408603,
1143,DS_15,DS_15_13_AC.pickle,69,post expert,2.2831050228310494,
1144,DS_15,DS_15_13_AC.pickle,70,post expert,22.25,
1145,DS_15,DS_15_13_AC.pickle,79,post expert,6.895338610378193,
1146,DS_15,DS_15_13_AC.pickle,80,post expert,9.888888888888888,
1147,DS_15,DS_15_13_AC.pickle,84,post expert,2.7500000000000013,
1148,DS_15,DS_15_13_AC.pickle,86,post expert,8.998628257887516,
1149,DS_15,DS_15_13_AC.pickle,93,post expert,0.6611570247933883,
1150,DS_15,DS_15_13_AC.pickle,98,post expert,1.0631229235880402,
1151,DS_15,DS_15_13_AC.pickle,99,post expert,0.8333333333333335,
1152,DS_15,DS_15_13_AC.pickle,102,post expert,1.430073606729759,
1153,DS_15,DS_15_13_AC.pickle,105,post expert,3.898916967509027,
1154,DS_15,DS_15_13_AC.pickle,111,post expert,0.7333333333333333,
1155,DS_15,DS_15_13_AC.pickle,112,post expert,1.7333333333333336,
1156,DS_15,DS_15_13_AC.pickle,113,post expert,1.2000000000000013,
1157,DS_15,DS_15_14_AC.pickle,0,post expert,5.241379310344827,0.505860809
1158,DS_15,DS_15_14_AC.pickle,1,post expert,1.1954022988505755,0.502880223
1159,DS_15,DS_15_14_AC.pickle,18,post expert,0.5057471264367815,0.499340711
1160,DS_15,DS_15_14_AC.pickle,20,post expert,3.954022988505749,0.509561441
1161,DS_15,DS_15_14_AC.pickle,31,post expert,12.597701149425287,0.503752452
1162,DS_15,DS_15_14_AC.pickle,36,post expert,5.011494252873567,0.488628474
1163,DS_15,DS_15_14_AC.pickle,41,post expert,10.666666666666663,0.504710342
1164,DS_15,DS_15_14_AC.pickle,44,post expert,18.896551724137936,0.506117996
1165,DS_15,DS_15_14_AC.pickle,52,post expert,10.482758620689644,0.49880163
1166,DS_15,DS_15_14_AC.pickle,54,post expert,4.689655172413795,0.497095546
1167,DS_15,DS_15_14_AC.pickle,55,post expert,2.7126436781609216,0.497827288
1168,DS_15,DS_15_14_AC.pickle,58,post expert,10.89655172413793,0.495139898
1169,DS_15,DS_15_14_AC.pickle,59,post expert,2.0229885057471244,0.501017882
1170,DS_15,DS_15_14_AC.pickle,65,post expert,2.8965517241379257,0.50659715
1171,DS_15,DS_15_14_AC.pickle,66,post expert,5.885057471264375,0.498479258
1172,DS_15,DS_15_14_AC.pickle,71,post expert,0.8602150537634412,
1173,DS_15,DS_15_14_AC.pickle,72,post expert,2.3448275862068964,0.485387283
1174,DS_15,DS_15_14_AC.pickle,73,post expert,0.41379310344827586,0.502328394
1175,DS_15,DS_15_14_AC.pickle,82,post expert,1.4252873563218391,0.495469103
1176,DS_15,DS_15_14_AC.pickle,84,post expert,1.7931034482758625,0.503761257
1177,DS_15,DS_15_14_AC.pickle,86,post expert,3.954022988505745,0.505889327
1178,DS_15,DS_15_14_AC.pickle,87,post expert,2.4827586206896544,0.499561101
1179,DS_15,DS_15_14_AC.pickle,89,post expert,2.160919540229885,0.502964331
1180,DS_15,DS_15_14_AC.pickle,93,post expert,1.7931034482758617,0.510609114
1181,DS_15,DS_15_14_AC.pickle,100,post expert,22.94252873563219,0.493199363
1182,DS_15,DS_15_14_AC.pickle,104,post expert,2.850574712643673,0.49674216
1183,DS_15,DS_15_14_AC.pickle,114,post expert,16.32183908045977,0.4931648
1184,DS_15,DS_15_14_AC.pickle,121,post expert,9.287356321839077,0.490857474
1185,DS_15,DS_15_14_AC.pickle,137,post expert,1.241379310344828,0.500138425
1186,DS_15,DS_15_14_AC.pickle,146,post expert,3.4482758620689644,0.500847826
1187,DS_15,DS_15_15_AC.pickle,0,post expert,3.9393939393939403,0.502695216
1188,DS_15,DS_15_15_AC.pickle,6,post expert,30.688705234159762,0.501094446
1189,DS_15,DS_15_15_AC.pickle,7,post expert,2.033333333333335,0.506313631
1190,DS_15,DS_15_15_AC.pickle,10,post expert,3.3884297520661173,0.503235088
1191,DS_15,DS_15_15_AC.pickle,12,post expert,8.870523415977955,0.504227993
1192,DS_15,DS_15_15_AC.pickle,19,post expert,6.143250688705235,0.50599445
1193,DS_15,DS_15_15_AC.pickle,28,post expert,2.6446280991735525,0.497698126
1194,DS_15,DS_15_15_AC.pickle,29,post expert,3.2782369146005497,0.503736224
1195,DS_15,DS_15_15_AC.pickle,36,post expert,3.608815426997243,0.506520326
1196,DS_15,DS_15_15_AC.pickle,41,post expert,0.9366391184573009,0.493238041
1197,DS_15,DS_15_15_AC.pickle,45,post expert,1.3223140495867773,0.501240957
1198,DS_15,DS_15_15_AC.pickle,46,post expert,1.460055096418733,0.495413176
1199,DS_15,DS_15_15_AC.pickle,57,post expert,0.9366391184572997,0.505594753
1200,DS_15,DS_15_15_AC.pickle,66,post expert,6.363636363636362,0.496545926
1201,DS_15,DS_15_15_AC.pickle,77,post expert,2.0110192837465553,0.492892894
1202,DS_15,DS_15_15_AC.pickle,78,post expert,5.344352617079895,0.497507424
1203,DS_15,DS_15_15_AC.pickle,81,post expert,9.201101928374657,0.498994578
1204,DS_15,DS_15_15_AC.pickle,86,post expert,5.013774104683197,0.502428366
1205,DS_15,DS_15_15_AC.pickle,88,post expert,3.0303030303030316,0.501897586
1206,DS_15,DS_15_15_AC.pickle,91,post expert,1.2396694214876032,0.502772908
1207,DS_15,DS_15_15_AC.pickle,101,post expert,1.0192837465564741,0.498624966
1208,DS_15,DS_15_15_AC.pickle,111,post expert,1.9283746556473833,0.493723915
1209,DS_15,DS_15_15_AC.pickle,113,post expert,12.28650137741047,0.501090423
1210,DS_15,DS_15_15_AC.pickle,114,post expert,2.066666666666668,0.4996
1211,DS_15,DS_15_15_AC.pickle,123,post expert,1.570247933884298,0.50798296
1212,DS_15,DS_15_15_AC.pickle,128,post expert,0.6611570247933887,0.498802609
1213,DS_15,DS_15_15_AC.pickle,134,post expert,1.322314049586777,0.503960482
1214,DS_15,DS_15_16_AC.pickle,0,post expert,0.4710144927536232,0.495481537
1215,DS_15,DS_15_16_AC.pickle,7,post expert,5.218702865761691,0.497935199
1216,DS_15,DS_15_16_AC.pickle,17,post expert,3.454345434543459,0.497159865
1217,DS_15,DS_15_16_AC.pickle,23,post expert,20.330033003300322,0.498675884
1218,DS_15,DS_15_16_AC.pickle,26,post expert,17.469746974697454,0.49982816
1219,DS_15,DS_15_16_AC.pickle,27,post expert,6.138613861386135,0.495827103
1220,DS_15,DS_15_16_AC.pickle,32,post expert,6.2926292629262734,0.501344705
1221,DS_15,DS_15_16_AC.pickle,33,post expert,11.770833333333329,0.500786087
1222,DS_15,DS_15_16_AC.pickle,35,post expert,1.8701870187018705,0.50361577
1223,DS_15,DS_15_16_AC.pickle,38,post expert,2.9702970297029694,0.506010637
1224,DS_15,DS_15_16_AC.pickle,40,post expert,3.1023102310231043,0.499523873
1225,DS_15,DS_15_16_AC.pickle,48,post expert,7.524752475247523,0.500452298
1226,DS_15,DS_15_16_AC.pickle,49,post expert,2.1562156215621573,0.494758886
1227,DS_15,DS_15_16_AC.pickle,68,post expert,8.444444444444443,0.500333333
1228,DS_15,DS_15_16_AC.pickle,69,post expert,13.962804005722464,0.500004717
1229,DS_15,DS_15_16_AC.pickle,70,post expert,1.3110181311018136,0.500817299
1230,DS_15,DS_15_16_AC.pickle,72,post expert,1.8041804180418053,0.496284144
1231,DS_15,DS_15_16_AC.pickle,73,post expert,1.8921892189218927,0.503189032
1232,DS_15,DS_15_16_AC.pickle,77,post expert,90.45104510451036,0.495128372
1233,DS_15,DS_15_16_AC.pickle,78,post expert,2.1342134213421358,0.500623076
1234,DS_15,DS_15_17_AC.pickle,0,post expert,2.258953168044077,0.504899389
1235,DS_15,DS_15_17_AC.pickle,2,post expert,0.5509641873278238,0.499882958
1236,DS_15,DS_15_17_AC.pickle,5,post expert,2.231404958677685,0.494671087
1237,DS_15,DS_15_17_AC.pickle,8,post expert,2.7572016460905346,0.499713235
1238,DS_15,DS_15_17_AC.pickle,14,post expert,0.6267806267806271,0.500943182
1239,DS_15,DS_15_17_AC.pickle,15,post expert,4.022038567493117,0.499375375
1240,DS_15,DS_15_17_AC.pickle,22,post expert,0.6887052341597799,0.499788737
1241,DS_15,DS_15_17_AC.pickle,25,post expert,1.2500000000000002,0.498537306
1242,DS_15,DS_15_17_AC.pickle,26,post expert,1.4207650273224042,
1243,DS_15,DS_15_17_AC.pickle,28,post expert,1.871345029239766,0.502787901
1244,DS_15,DS_15_17_AC.pickle,35,post expert,1.1845730027548207,0.496874874
1245,DS_15,DS_15_17_AC.pickle,40,post expert,0.6866952789699573,0.504636031
1246,DS_15,DS_15_17_AC.pickle,49,post expert,2.9201101928374653,0.503871164
1247,DS_15,DS_15_17_AC.pickle,54,post expert,2.4517906336088164,0.501945799
1248,DS_15,DS_15_17_AC.pickle,65,post expert,0.6887052341597795,0.493038028
1249,DS_15,DS_15_1_AC.pickle,3,pre expert,7.025948103792412,0.502598779
1250,DS_15,DS_15_1_AC.pickle,5,pre expert,5.029940119760474,0.498022437
1251,DS_15,DS_15_1_AC.pickle,6,pre expert,2.035928143712575,0.499099977
1252,DS_15,DS_15_1_AC.pickle,11,pre expert,4.040404040404045,0.500018412
1253,DS_15,DS_15_1_AC.pickle,16,pre expert,40.59880239520955,0.509558407
1254,DS_15,DS_15_1_AC.pickle,22,pre expert,3.5129740518962067,0.501461184
1255,DS_15,DS_15_1_AC.pickle,26,pre expert,2.4750499001996,0.502630837
1256,DS_15,DS_15_1_AC.pickle,46,pre expert,11.976047904191617,0.502839881
1257,DS_15,DS_15_1_AC.pickle,49,pre expert,3.512974051896207,0.504313074
1258,DS_15,DS_15_1_AC.pickle,52,pre expert,2.355289421157685,0.493116059
1259,DS_15,DS_15_1_AC.pickle,59,pre expert,6.107784431137721,0.499764905
1260,DS_15,DS_15_1_AC.pickle,63,pre expert,1.1976047904191622,0.496689047
1261,DS_15,DS_15_1_AC.pickle,71,pre expert,1.8762475049900198,0.49855136
1262,DS_15,DS_15_1_AC.pickle,76,pre expert,5.948103792415172,0.499712357
1263,DS_15,DS_15_1_AC.pickle,81,pre expert,3.1936127744510974,0.495143081
1264,DS_15,DS_15_1_AC.pickle,87,pre expert,56.287425149700596,0.501368895
1265,DS_19,DS_19_14_AC.pickle,3,post expert,1.151960784313725,
1266,DS_19,DS_19_14_AC.pickle,15,post expert,1.0752688172043012,
1267,DS_19,DS_19_14_AC.pickle,19,post expert,19.142156862745075,
1268,DS_19,DS_19_14_AC.pickle,47,post expert,5.612745098039214,
1269,DS_19,DS_19_14_AC.pickle,51,post expert,2.9166666666666665,
1270,DS_19,DS_19_14_AC.pickle,52,post expert,1.1904761904761905,
1271,DS_19,DS_19_14_AC.pickle,58,post expert,1.056105610561056,
1272,DS_19,DS_19_14_AC.pickle,59,post expert,2.753623188405797,
1273,DS_19,DS_19_16_AC.pickle,2,post expert,19.02439024390242,
1274,DS_19,DS_19_16_AC.pickle,11,post expert,1.1382113821138218,
1275,DS_19,DS_19_16_AC.pickle,12,post expert,0.6936416184971098,
1276,DS_19,DS_19_16_AC.pickle,15,post expert,1.5019762845849804,
1277,DS_19,DS_19_16_AC.pickle,19,post expert,3.2597266035751846,
1278,DS_19,DS_19_16_AC.pickle,26,post expert,2.818428184281842,
1279,DS_19,DS_19_16_AC.pickle,30,post expert,1.9298245614035083,
1280,DS_19,DS_19_16_AC.pickle,36,post expert,1.1585365853658538,
1281,DS_19,DS_19_16_AC.pickle,54,post expert,1.840796019900498,
1282,DS_19,DS_19_16_AC.pickle,68,post expert,22.72357723577235,
1283,DS_19,DS_19_16_AC.pickle,72,post expert,13.922764227642281,
1284,DS_19,DS_19_16_AC.pickle,73,post expert,7.804878048780485,
1285,DS_19,DS_19_16_AC.pickle,83,post expert,11.60569105691057,
1286,DS_19,DS_19_16_AC.pickle,97,post expert,5.508130081300814,
1287,DS_19,DS_19_16_AC.pickle,122,post expert,1.0365853658536586,
1288,DS_19,DS_19_16_AC.pickle,123,post expert,5.309381237524948,
1289,DS_19,DS_19_16_AC.pickle,125,post expert,3.143812709030102,
1290,DS_19,DS_19_16_AC.pickle,126,post expert,2.183235867446394,
1291,DS_19,DS_19_16_AC.pickle,129,post expert,0.9349593495934957,
1292,DS_19,DS_19_16_AC.pickle,131,post expert,1.0975609756097566,
1293,DS_19,DS_19_16_AC.pickle,132,post expert,8.450704225352112,
1294,DS_19,DS_19_16_AC.pickle,136,post expert,1.643192488262911,
1295,DS_19,DS_19_16_AC.pickle,146,post expert,13.434959349593496,
1296,DS_19,DS_19_18_AC.pickle,4,post expert,1.6969696969696966,0.496152534
1297,DS_19,DS_19_18_AC.pickle,6,post expert,1.4787878787878799,0.498387739
1298,DS_19,DS_19_18_AC.pickle,10,post expert,10.5939393939394,0.497050226
1299,DS_19,DS_19_18_AC.pickle,19,post expert,2.1818181818181817,0.500047658
1300,DS_19,DS_19_18_AC.pickle,30,post expert,1.818181818181817,0.493175575
1301,DS_19,DS_19_19_AC.pickle,2,post expert,8.825396825396819,0.502995731
1302,DS_19,DS_19_19_AC.pickle,21,post expert,35.269841269841265,0.502436189
1303,DS_19,DS_19_19_AC.pickle,27,post expert,3.1746031746031784,0.500719411
1304,DS_19,DS_19_19_AC.pickle,36,post expert,3.365079365079366,0.505550005
1305,DS_19,DS_19_19_AC.pickle,38,post expert,1.0158730158730158,0.496095922
1306,DS_19,DS_19_19_AC.pickle,42,post expert,12.126984126984127,0.503682442
1307,DS_19,DS_19_19_AC.pickle,45,post expert,1.501831501831502,0.500207004
1308,DS_19,DS_19_19_AC.pickle,47,post expert,1.9047619047619044,0.508047961
1309,DS_19,DS_19_1_AC.pickle,1,pre expert,1.418439716312056,0.501542075
1310,DS_19,DS_19_1_AC.pickle,3,pre expert,2.5108225108225097,0.492483986
1311,DS_19,DS_19_1_AC.pickle,11,pre expert,1.2647374062165062,0.501538877
1312,DS_19,DS_19_1_AC.pickle,12,pre expert,0.3921568627450981,0.50095515
1313,DS_19,DS_19_1_AC.pickle,14,pre expert,0.7092198581560281,0.498605765
1314,DS_19,DS_19_1_AC.pickle,15,pre expert,0.4232804232804235,0.503488139
1315,DS_19,DS_19_1_AC.pickle,41,pre expert,6.619385342789598,0.494940778
1316,DS_19,DS_19_1_AC.pickle,43,pre expert,10.40189125295508,0.49266265
1317,DS_19,DS_19_1_AC.pickle,65,pre expert,5.91016548463357,0.504364076
1318,DS_19,DS_19_1_AC.pickle,68,pre expert,3.2151300236406586,0.496657362
1319,DS_19,DS_19_1_AC.pickle,88,pre expert,0.4255319148936173,0.505549722
1320,DS_19,DS_19_1_AC.pickle,90,pre expert,0.6304176516942479,0.497558289
1321,DS_19,DS_19_1_AC.pickle,91,pre expert,1.6233254531126882,0.503706555
1322,DS_19,DS_19_1_AC.pickle,96,pre expert,2.54606365159129,0.505965352
1323,DS_19,DS_19_1_AC.pickle,106,pre expert,1.6075650118203286,0.494104639
1324,DS_19,DS_19_20_AC.pickle,7,post expert,3.6614853195164114,0.506678178
1325,DS_19,DS_19_20_AC.pickle,8,post expert,2.867012089810018,0.492720945
1326,DS_19,DS_19_20_AC.pickle,14,post expert,4.939550949913645,0.508996321
