,animal,session,cluster ID,FR modulation,depth
1161,DS_15,DS_15_14_AC.pickle,31,12.597701149425287,0.67
1162,DS_15,DS_15_14_AC.pickle,36,5.011494252873567,0.445
1163,DS_15,DS_15_14_AC.pickle,41,10.666666666666663,0.77
1164,DS_15,DS_15_14_AC.pickle,44,18.896551724137936,0.545
1165,DS_15,DS_15_14_AC.pickle,52,10.482758620689644,0.92
1166,DS_15,DS_15_14_AC.pickle,54,4.689655172413795,0.945
1167,DS_15,DS_15_14_AC.pickle,55,2.7126436781609216,0.945
1168,DS_15,DS_15_14_AC.pickle,58,10.89655172413793,0.895
1169,DS_15,DS_15_14_AC.pickle,59,2.0229885057471244,0.895
1170,DS_15,DS_15_14_AC.pickle,65,2.8965517241379257,0.97
1171,DS_15,DS_15_14_AC.pickle,66,5.885057471264375,0.97
1172,DS_15,DS_15_14_AC.pickle,71,0.8602150537634412,0.9825
1173,DS_15,DS_15_14_AC.pickle,72,2.3448275862068964,0.87
1174,DS_15,DS_15_14_AC.pickle,73,0.41379310344827586,0.995
1175,DS_15,DS_15_14_AC.pickle,82,1.4252873563218391,1.0075
1176,DS_15,DS_15_14_AC.pickle,84,1.7931034482758625,1.02
1177,DS_15,DS_15_14_AC.pickle,86,3.954022988505745,0.7825
1178,DS_15,DS_15_14_AC.pickle,87,2.4827586206896544,0.8825
1179,DS_15,DS_15_14_AC.pickle,89,2.160919540229885,0.7325
1180,DS_15,DS_15_14_AC.pickle,93,1.7931034482758617,0.495
1181,DS_15,DS_15_14_AC.pickle,100,22.94252873563219,0.5575
1182,DS_15,DS_15_14_AC.pickle,104,2.850574712643673,0.9325
1183,DS_15,DS_15_14_AC.pickle,114,16.32183908045977,0.545
1184,DS_15,DS_15_14_AC.pickle,121,9.287356321839077,0.895
1185,DS_15,DS_15_14_AC.pickle,137,1.241379310344828,0.845
1186,DS_15,DS_15_14_AC.pickle,146,3.4482758620689644,1.02
1187,DS_15,DS_15_15_AC.pickle,0,3.9393939393939403,1.1325
1188,DS_15,DS_15_15_AC.pickle,6,30.688705234159762,1.1825
1189,DS_15,DS_15_15_AC.pickle,7,2.033333333333335,1.1825
1190,DS_15,DS_15_15_AC.pickle,10,3.3884297520661173,1.0825
1191,DS_15,DS_15_15_AC.pickle,12,8.870523415977955,1.045
1192,DS_15,DS_15_15_AC.pickle,19,6.143250688705235,1.045
1193,DS_15,DS_15_15_AC.pickle,28,2.6446280991735525,1.145
1194,DS_15,DS_15_15_AC.pickle,29,3.2782369146005497,1.12
1195,DS_15,DS_15_15_AC.pickle,36,3.608815426997243,0.595
1196,DS_15,DS_15_15_AC.pickle,41,0.9366391184573009,0.62
1197,DS_15,DS_15_15_AC.pickle,45,1.3223140495867773,0.795
1198,DS_15,DS_15_15_AC.pickle,46,1.460055096418733,0.795
1199,DS_15,DS_15_15_AC.pickle,57,0.9366391184572997,0.745
1200,DS_15,DS_15_15_AC.pickle,66,6.363636363636362,0.945
1201,DS_15,DS_15_15_AC.pickle,77,2.0110192837465553,0.97
1202,DS_15,DS_15_15_AC.pickle,78,5.344352617079895,0.97
1203,DS_15,DS_15_15_AC.pickle,81,9.201101928374657,0.995
1204,DS_15,DS_15_15_AC.pickle,86,5.013774104683197,1.0075
1205,DS_15,DS_15_15_AC.pickle,88,3.0303030303030316,1.02
1206,DS_15,DS_15_15_AC.pickle,91,1.2396694214876032,0.7825
1207,DS_15,DS_15_15_AC.pickle,101,1.0192837465564741,0.7075
1208,DS_15,DS_15_15_AC.pickle,111,1.9283746556473833,1.17
1209,DS_15,DS_15_15_AC.pickle,113,12.28650137741047,1.195
1210,DS_15,DS_15_15_AC.pickle,114,2.066666666666668,1.145
1211,DS_15,DS_15_15_AC.pickle,123,1.570247933884298,0.87
1212,DS_15,DS_15_15_AC.pickle,128,0.6611570247933887,0.67
1213,DS_15,DS_15_15_AC.pickle,134,1.322314049586777,0.9075
1214,DS_15,DS_15_16_AC.pickle,0,0.4710144927536232,1.145
1215,DS_15,DS_15_16_AC.pickle,7,5.218702865761691,1.0825
1216,DS_15,DS_15_16_AC.pickle,17,3.454345434543459,0.62
1217,DS_15,DS_15_16_AC.pickle,23,20.330033003300322,0.495
1218,DS_15,DS_15_16_AC.pickle,26,17.469746974697454,0.795
1219,DS_15,DS_15_16_AC.pickle,27,6.138613861386135,0.77
1220,DS_15,DS_15_16_AC.pickle,32,6.2926292629262734,0.52
1221,DS_15,DS_15_16_AC.pickle,33,11.770833333333329,0.645
1222,DS_15,DS_15_16_AC.pickle,35,1.8701870187018705,1.095
1223,DS_15,DS_15_16_AC.pickle,38,2.9702970297029694,0.895
1224,DS_15,DS_15_16_AC.pickle,40,3.1023102310231043,0.87
1225,DS_15,DS_15_16_AC.pickle,48,7.524752475247523,0.845
1226,DS_15,DS_15_16_AC.pickle,49,2.1562156215621573,0.87
1227,DS_15,DS_15_16_AC.pickle,68,8.444444444444443,0.92
1228,DS_15,DS_15_16_AC.pickle,69,13.962804005722464,0.845
1229,DS_15,DS_15_16_AC.pickle,70,1.3110181311018136,0.995
1230,DS_15,DS_15_16_AC.pickle,72,1.8041804180418053,0.545
1231,DS_15,DS_15_16_AC.pickle,73,1.8921892189218927,0.595
1232,DS_15,DS_15_16_AC.pickle,77,90.45104510451036,0.745
1233,DS_15,DS_15_16_AC.pickle,78,2.1342134213421358,0.72
1234,DS_15,DS_15_17_AC.pickle,0,2.258953168044077,0.9325
1235,DS_15,DS_15_17_AC.pickle,2,0.5509641873278238,1.0825
1236,DS_15,DS_15_17_AC.pickle,5,2.231404958677685,1.0575
1237,DS_15,DS_15_17_AC.pickle,8,2.7572016460905346,1.0325
1238,DS_15,DS_15_17_AC.pickle,14,0.6267806267806271,0.47
1239,DS_15,DS_15_17_AC.pickle,15,4.022038567493117,0.495
1240,DS_15,DS_15_17_AC.pickle,22,0.6887052341597799,0.9075
1241,DS_15,DS_15_17_AC.pickle,25,1.2500000000000002,0.9575
1242,DS_15,DS_15_17_AC.pickle,26,1.4207650273224042,0.97
1243,DS_15,DS_15_17_AC.pickle,28,1.871345029239766,0.995
1244,DS_15,DS_15_17_AC.pickle,35,1.1845730027548207,1.02
1245,DS_15,DS_15_17_AC.pickle,40,0.6866952789699573,0.9325
1246,DS_15,DS_15_17_AC.pickle,49,2.9201101928374653,0.5075
1247,DS_15,DS_15_17_AC.pickle,54,2.4517906336088164,0.995
1248,DS_15,DS_15_17_AC.pickle,65,0.6887052341597795,0.5075
1249,DS_15,DS_15_1_AC.pickle,3,7.025948103792412,1.07
1250,DS_15,DS_15_1_AC.pickle,5,5.029940119760474,1.17
1251,DS_15,DS_15_1_AC.pickle,6,2.035928143712575,1.0825
1252,DS_15,DS_15_1_AC.pickle,11,4.040404040404045,1.0325
1253,DS_15,DS_15_1_AC.pickle,16,40.59880239520955,1.1575
1254,DS_15,DS_15_1_AC.pickle,22,3.5129740518962067,1.1075
1255,DS_15,DS_15_1_AC.pickle,26,2.4750499001996,0.595
1256,DS_15,DS_15_1_AC.pickle,46,11.976047904191617,0.945
1257,DS_15,DS_15_1_AC.pickle,49,3.512974051896207,0.97
1258,DS_15,DS_15_1_AC.pickle,52,2.355289421157685,0.9825
1259,DS_15,DS_15_1_AC.pickle,59,6.107784431137721,1.02
1260,DS_15,DS_15_1_AC.pickle,63,1.1976047904191622,0.72
1261,DS_15,DS_15_1_AC.pickle,71,1.8762475049900198,0.545
1262,DS_15,DS_15_1_AC.pickle,76,5.948103792415172,1.2075
1263,DS_15,DS_15_1_AC.pickle,81,3.1936127744510974,1.1075
1264,DS_15,DS_15_1_AC.pickle,87,56.287425149700596,0.77
1265,DS_19,DS_19_14_AC.pickle,3,1.151960784313725,1.0825
1266,DS_19,DS_19_14_AC.pickle,15,1.0752688172043012,0.62
1267,DS_19,DS_19_14_AC.pickle,19,19.142156862745075,0.745
1268,DS_19,DS_19_14_AC.pickle,47,5.612745098039214,0.62
1269,DS_19,DS_19_14_AC.pickle,51,2.9166666666666665,0.495
1270,DS_19,DS_19_14_AC.pickle,52,1.1904761904761905,0.7075
1271,DS_19,DS_19_14_AC.pickle,58,1.056105610561056,1.17
1272,DS_19,DS_19_14_AC.pickle,59,2.753623188405797,1.095
1273,DS_19,DS_19_16_AC.pickle,2,19.02439024390242,1.1825
1274,DS_19,DS_19_16_AC.pickle,11,1.1382113821138218,1.195
1275,DS_19,DS_19_16_AC.pickle,12,0.6936416184971098,1.195
1276,DS_19,DS_19_16_AC.pickle,15,1.5019762845849804,1.2075
1277,DS_19,DS_19_16_AC.pickle,19,3.2597266035751846,1.145
1278,DS_19,DS_19_16_AC.pickle,26,2.818428184281842,1.145
1279,DS_19,DS_19_16_AC.pickle,30,1.9298245614035083,0.595
1280,DS_19,DS_19_16_AC.pickle,36,1.1585365853658538,0.62
1281,DS_19,DS_19_16_AC.pickle,54,1.840796019900498,0.545
1282,DS_19,DS_19_16_AC.pickle,68,22.72357723577235,0.92
1283,DS_19,DS_19_16_AC.pickle,72,13.922764227642281,0.9325
1284,DS_19,DS_19_16_AC.pickle,73,7.804878048780485,0.9575
1285,DS_19,DS_19_16_AC.pickle,83,11.60569105691057,0.9825
1286,DS_19,DS_19_16_AC.pickle,97,5.508130081300814,1.0075
1287,DS_19,DS_19_16_AC.pickle,122,1.0365853658536586,1.1325
1288,DS_19,DS_19_16_AC.pickle,123,5.309381237524948,1.07
1289,DS_19,DS_19_16_AC.pickle,125,3.143812709030102,1.195
1290,DS_19,DS_19_16_AC.pickle,126,2.183235867446394,1.02
1291,DS_19,DS_19_16_AC.pickle,129,0.9349593495934957,1.1575
1292,DS_19,DS_19_16_AC.pickle,131,1.0975609756097566,0.72
1293,DS_19,DS_19_16_AC.pickle,132,8.450704225352112,0.795
1294,DS_19,DS_19_16_AC.pickle,136,1.643192488262911,1.095
1295,DS_19,DS_19_16_AC.pickle,146,13.434959349593496,1.145
1296,DS_19,DS_19_18_AC.pickle,4,1.6969696969696966,1.045
1297,DS_19,DS_19_18_AC.pickle,6,1.4787878787878799,1.145
1298,DS_19,DS_19_18_AC.pickle,10,10.5939393939394,1.1575
1299,DS_19,DS_19_18_AC.pickle,19,2.1818181818181817,0.895
1300,DS_19,DS_19_18_AC.pickle,30,1.818181818181817,1.0325
1301,DS_19,DS_19_19_AC.pickle,2,8.825396825396819,1.1825
1302,DS_19,DS_19_19_AC.pickle,21,35.269841269841265,1.095
1303,DS_19,DS_19_19_AC.pickle,27,3.1746031746031784,0.97
1304,DS_19,DS_19_19_AC.pickle,36,3.365079365079366,1.02
1305,DS_19,DS_19_19_AC.pickle,38,1.0158730158730158,0.87
1306,DS_19,DS_19_19_AC.pickle,42,12.126984126984127,1.1575
1307,DS_19,DS_19_19_AC.pickle,45,1.501831501831502,1.22
1308,DS_19,DS_19_19_AC.pickle,47,1.9047619047619044,1.12
1309,DS_19,DS_19_1_AC.pickle,1,1.418439716312056,1.1825
1310,DS_19,DS_19_1_AC.pickle,3,2.5108225108225097,1.1825
1311,DS_19,DS_19_1_AC.pickle,11,1.2647374062165062,1.0825
1312,DS_19,DS_19_1_AC.pickle,12,0.3921568627450981,1.07
1313,DS_19,DS_19_1_AC.pickle,14,0.7092198581560281,1.0575
1314,DS_19,DS_19_1_AC.pickle,15,0.4232804232804235,1.0575
1315,DS_19,DS_19_1_AC.pickle,41,6.619385342789598,0.595
1316,DS_19,DS_19_1_AC.pickle,43,10.40189125295508,0.67
1317,DS_19,DS_19_1_AC.pickle,65,5.91016548463357,0.645
1318,DS_19,DS_19_1_AC.pickle,68,3.2151300236406586,0.995
1319,DS_19,DS_19_1_AC.pickle,88,0.4255319148936173,1.0575
1320,DS_19,DS_19_1_AC.pickle,90,0.6304176516942479,1.2075
1321,DS_19,DS_19_1_AC.pickle,91,1.6233254531126882,1.2075
1322,DS_19,DS_19_1_AC.pickle,96,2.54606365159129,0.62
1323,DS_19,DS_19_1_AC.pickle,106,1.6075650118203286,1.2075
1324,DS_19,DS_19_20_AC.pickle,7,3.6614853195164114,1.095
1325,DS_19,DS_19_20_AC.pickle,8,2.867012089810018,1.195
1326,DS_19,DS_19_20_AC.pickle,14,4.939550949913645,1.145
