,animal,session,cluster ID,FR modulation,category
1089,BS_87,BS_87_8_AC.pickle,68,12.450980392156863,CR (enhanced)
1090,BS_87,BS_87_8_AC.pickle,71,12.625698324022354,CR (enhanced)
1091,BS_87,BS_87_9_AC.pickle,0,1.1602209944751387,Inconclusive
1092,BS_87,BS_87_9_AC.pickle,2,0.5761316872427984,NCR
1093,BS_87,BS_87_9_AC.pickle,3,1.171875000000001,NCR
1094,BS_87,BS_87_9_AC.pickle,4,0.7956104252400539,Inconclusive
1095,BS_87,BS_87_9_AC.pickle,6,1.1709601873536302,Inconclusive
1096,BS_87,BS_87_9_AC.pickle,13,2.386831275720167,Inconclusive
1097,BS_87,BS_87_9_AC.pickle,14,1.0090090090090085,Inconclusive
1098,BS_87,BS_87_9_AC.pickle,16,0.75445816186557,NCR
1099,BS_87,BS_87_9_AC.pickle,25,0.35665294924554153,NCR
1100,BS_87,BS_87_9_AC.pickle,27,1.5749235474006134,Inconclusive
1101,BS_87,BS_87_9_AC.pickle,30,0.9602194787379965,NCR
1102,BS_87,BS_87_9_AC.pickle,31,1.358024691358024,Inconclusive
1103,BS_87,BS_87_9_AC.pickle,38,0.8230452674897127,NCR
1104,BS_87,BS_87_9_AC.pickle,46,0.5756731662024147,NCR
1105,BS_87,BS_87_9_AC.pickle,48,0.5844748858447487,NCR
1106,BS_87,BS_87_9_AC.pickle,50,0.6896551724137931,Inconclusive
1107,BS_87,BS_87_9_AC.pickle,51,0.8714596949891068,NCR
1108,BS_87,BS_87_9_AC.pickle,60,1.430745814307458,NCR
1109,BS_87,BS_87_9_AC.pickle,74,13.212121212121213,CR (enhanced)
1110,BS_87,BS_87_9_AC.pickle,77,0.7560137457044674,Inconclusive
1111,BS_87,BS_87_9_AC.pickle,86,2.3038156947444226,Inconclusive
1112,BS_87,BS_87_9_AC.pickle,87,0.5787037037037044,NCR
1113,BS_87,BS_87_9_AC.pickle,105,4.43425076452599,CR (enhanced)
1114,BS_87,BS_87_9_AC.pickle,109,0.2810304449648713,NCR
1115,BS_87,BS_87_9_AC.pickle,120,0.4316546762589926,NCR
1116,BS_87,BS_87_9_AC.pickle,128,0.9523809523809526,NCR
1117,BS_87,BS_87_9_AC.pickle,131,1.221964423820572,NCR
1118,BS_87,BS_87_9_AC.pickle,135,1.0678210678210664,NCR
