,animal,session,cluster ID,learning phase,Stimulus decoding,Choice decoding
1107,BS_87,BS_87_9_AC.pickle,51,post late,0.55452302,
1108,BS_87,BS_87_9_AC.pickle,60,post late,0.564785296,
1109,BS_87,BS_87_9_AC.pickle,74,post late,,
1110,BS_87,BS_87_9_AC.pickle,77,post late,0.52718331,0.5297974557553504
1111,BS_87,BS_87_9_AC.pickle,86,post late,0.529418044,0.6069251369226094
1112,BS_87,BS_87_9_AC.pickle,87,post late,0.577472301,
1113,BS_87,BS_87_9_AC.pickle,105,post late,0.422170262,0.4986270286783522
1114,BS_87,BS_87_9_AC.pickle,109,post late,0.522329404,
1115,BS_87,BS_87_9_AC.pickle,120,post late,0.518363044,
1116,BS_87,BS_87_9_AC.pickle,128,post late,0.462771564,
1117,BS_87,BS_87_9_AC.pickle,131,post late,0.560280482,
1118,BS_87,BS_87_9_AC.pickle,135,post late,0.569907568,
1119,DS_15,DS_15_12_AC.pickle,1,post expert,,
1120,DS_15,DS_15_12_AC.pickle,4,post expert,,
1121,DS_15,DS_15_12_AC.pickle,6,post expert,,
1122,DS_15,DS_15_12_AC.pickle,8,post expert,,
1123,DS_15,DS_15_12_AC.pickle,17,post expert,,
1124,DS_15,DS_15_12_AC.pickle,19,post expert,,0.4941201962809917
1125,DS_15,DS_15_12_AC.pickle,22,post expert,,0.4452877619539551
1126,DS_15,DS_15_12_AC.pickle,31,post expert,,
1127,DS_15,DS_15_12_AC.pickle,32,post expert,,0.5028984282762692
1128,DS_15,DS_15_12_AC.pickle,42,post expert,,0.6393358323494688
1129,DS_15,DS_15_12_AC.pickle,47,post expert,,
1130,DS_15,DS_15_12_AC.pickle,48,post expert,,0.6550387654958678
1131,DS_15,DS_15_12_AC.pickle,60,post expert,,
1132,DS_15,DS_15_13_AC.pickle,9,post expert,,
1133,DS_15,DS_15_13_AC.pickle,11,post expert,,
1134,DS_15,DS_15_13_AC.pickle,12,post expert,,
1135,DS_15,DS_15_13_AC.pickle,20,post expert,,
1136,DS_15,DS_15_13_AC.pickle,25,post expert,,0.7482943722943723
1137,DS_15,DS_15_13_AC.pickle,34,post expert,,
1138,DS_15,DS_15_13_AC.pickle,41,post expert,,
1139,DS_15,DS_15_13_AC.pickle,42,post expert,,
1140,DS_15,DS_15_13_AC.pickle,60,post expert,,
1141,DS_15,DS_15_13_AC.pickle,65,post expert,,0.545381780911342
1142,DS_15,DS_15_13_AC.pickle,67,post expert,,
1143,DS_15,DS_15_13_AC.pickle,69,post expert,,
1144,DS_15,DS_15_13_AC.pickle,70,post expert,,0.7110649350649352
1145,DS_15,DS_15_13_AC.pickle,79,post expert,,
1146,DS_15,DS_15_13_AC.pickle,80,post expert,,
1147,DS_15,DS_15_13_AC.pickle,84,post expert,,
1148,DS_15,DS_15_13_AC.pickle,86,post expert,,0.5764376743730406
1149,DS_15,DS_15_13_AC.pickle,93,post expert,,
1150,DS_15,DS_15_13_AC.pickle,98,post expert,,
1151,DS_15,DS_15_13_AC.pickle,99,post expert,,
1152,DS_15,DS_15_13_AC.pickle,102,post expert,,
1153,DS_15,DS_15_13_AC.pickle,105,post expert,,
1154,DS_15,DS_15_13_AC.pickle,111,post expert,,
1155,DS_15,DS_15_13_AC.pickle,112,post expert,,
1156,DS_15,DS_15_13_AC.pickle,113,post expert,,
1157,DS_15,DS_15_14_AC.pickle,0,post expert,0.536747725,
1158,DS_15,DS_15_14_AC.pickle,1,post expert,0.456274,
1159,DS_15,DS_15_14_AC.pickle,18,post expert,0.481584145,
1160,DS_15,DS_15_14_AC.pickle,20,post expert,0.453254119,0.4863406259703729
1161,DS_15,DS_15_14_AC.pickle,31,post expert,0.593339306,0.5997767000931558
1162,DS_15,DS_15_14_AC.pickle,36,post expert,0.574963756,
1163,DS_15,DS_15_14_AC.pickle,41,post expert,0.640973198,
1164,DS_15,DS_15_14_AC.pickle,44,post expert,0.60493192,0.5664149405446874
1165,DS_15,DS_15_14_AC.pickle,52,post expert,0.619794637,0.5767755265128682
1166,DS_15,DS_15_14_AC.pickle,54,post expert,0.543371644,0.5154110773193052
1167,DS_15,DS_15_14_AC.pickle,55,post expert,0.501921257,
1168,DS_15,DS_15_14_AC.pickle,58,post expert,0.653960067,0.6830765475733831
1169,DS_15,DS_15_14_AC.pickle,59,post expert,0.591187712,
1170,DS_15,DS_15_14_AC.pickle,65,post expert,0.583041433,
1171,DS_15,DS_15_14_AC.pickle,66,post expert,0.775259412,0.5745275722870661
1172,DS_15,DS_15_14_AC.pickle,71,post expert,,
1173,DS_15,DS_15_14_AC.pickle,72,post expert,0.503539815,
1174,DS_15,DS_15_14_AC.pickle,73,post expert,0.575190716,
1175,DS_15,DS_15_14_AC.pickle,82,post expert,0.468662357,
1176,DS_15,DS_15_14_AC.pickle,84,post expert,0.677324814,
1177,DS_15,DS_15_14_AC.pickle,86,post expert,0.507521947,
1178,DS_15,DS_15_14_AC.pickle,87,post expert,0.510069901,
1179,DS_15,DS_15_14_AC.pickle,89,post expert,0.510130354,0.5127642519224799
1180,DS_15,DS_15_14_AC.pickle,93,post expert,0.456862495,
1181,DS_15,DS_15_14_AC.pickle,100,post expert,0.449561241,0.5559906570223025
1182,DS_15,DS_15_14_AC.pickle,104,post expert,0.54294808,0.5673459047984364
1183,DS_15,DS_15_14_AC.pickle,114,post expert,0.678394171,0.5310458472610371
1184,DS_15,DS_15_14_AC.pickle,121,post expert,0.55583307,
1185,DS_15,DS_15_14_AC.pickle,137,post expert,0.750528432,
1186,DS_15,DS_15_14_AC.pickle,146,post expert,0.642057172,
1187,DS_15,DS_15_16_AC.pickle,0,post expert,0.486685507,
1188,DS_15,DS_15_16_AC.pickle,7,post expert,0.526627034,
1189,DS_15,DS_15_16_AC.pickle,17,post expert,0.589832427,
1190,DS_15,DS_15_16_AC.pickle,23,post expert,0.613282304,0.662663534177244
1191,DS_15,DS_15_16_AC.pickle,26,post expert,0.833444244,0.603193907596327
1192,DS_15,DS_15_16_AC.pickle,27,post expert,0.680994513,0.558626123767253
1193,DS_15,DS_15_16_AC.pickle,32,post expert,0.75159958,0.5009211296550007
1194,DS_15,DS_15_16_AC.pickle,33,post expert,0.547586416,
1195,DS_15,DS_15_16_AC.pickle,35,post expert,0.564589989,
1196,DS_15,DS_15_16_AC.pickle,38,post expert,0.697193399,
1197,DS_15,DS_15_16_AC.pickle,40,post expert,0.572849371,
1198,DS_15,DS_15_16_AC.pickle,48,post expert,0.618616124,0.5843533118581506
1199,DS_15,DS_15_16_AC.pickle,49,post expert,0.549159069,
1200,DS_15,DS_15_16_AC.pickle,68,post expert,0.594,
1201,DS_15,DS_15_16_AC.pickle,69,post expert,0.610551433,0.5461952755158095
1202,DS_15,DS_15_16_AC.pickle,70,post expert,0.546098173,
1203,DS_15,DS_15_16_AC.pickle,72,post expert,0.611601364,
1204,DS_15,DS_15_16_AC.pickle,73,post expert,0.638176109,
1205,DS_15,DS_15_16_AC.pickle,77,post expert,0.867853369,0.6438371760323374
1206,DS_15,DS_15_16_AC.pickle,78,post expert,0.485050374,
1207,DS_15,DS_15_17_AC.pickle,0,post expert,0.662104286,
1208,DS_15,DS_15_17_AC.pickle,2,post expert,0.44299731,
1209,DS_15,DS_15_17_AC.pickle,5,post expert,0.540063995,0.5422970013275293
1210,DS_15,DS_15_17_AC.pickle,8,post expert,0.553213235,
1211,DS_15,DS_15_17_AC.pickle,14,post expert,0.550919318,
1212,DS_15,DS_15_17_AC.pickle,15,post expert,0.646036191,
1213,DS_15,DS_15_17_AC.pickle,22,post expert,0.480872128,
1214,DS_15,DS_15_17_AC.pickle,25,post expert,0.550682947,
1215,DS_15,DS_15_17_AC.pickle,26,post expert,,
1216,DS_15,DS_15_17_AC.pickle,28,post expert,0.571761555,
1217,DS_15,DS_15_17_AC.pickle,35,post expert,0.531603306,
1218,DS_15,DS_15_17_AC.pickle,40,post expert,0.542222563,
1219,DS_15,DS_15_17_AC.pickle,49,post expert,0.545987429,0.5470104390108363
1220,DS_15,DS_15_17_AC.pickle,54,post expert,0.577482032,0.5294182022784107
1221,DS_15,DS_15_17_AC.pickle,65,post expert,0.55443021,
1222,DS_15,DS_15_1_AC.pickle,3,pre expert,0.611973594,0.5241231571714144
1223,DS_15,DS_15_1_AC.pickle,5,pre expert,0.709394441,
1224,DS_15,DS_15_1_AC.pickle,6,pre expert,0.553265041,
1225,DS_15,DS_15_1_AC.pickle,11,pre expert,0.490991571,
1226,DS_15,DS_15_1_AC.pickle,16,pre expert,0.513119384,0.5457890163374194
1227,DS_15,DS_15_1_AC.pickle,22,pre expert,0.593051254,
1228,DS_15,DS_15_1_AC.pickle,26,pre expert,0.47996665,
1229,DS_15,DS_15_1_AC.pickle,46,pre expert,0.685197888,0.4965619837140254
1230,DS_15,DS_15_1_AC.pickle,49,pre expert,0.566098545,
1231,DS_15,DS_15_1_AC.pickle,52,pre expert,0.561824243,
1232,DS_15,DS_15_1_AC.pickle,59,pre expert,0.641367789,
1233,DS_15,DS_15_1_AC.pickle,63,pre expert,0.461962086,
1234,DS_15,DS_15_1_AC.pickle,71,pre expert,0.460096241,
1235,DS_15,DS_15_1_AC.pickle,76,pre expert,0.497323065,
1236,DS_15,DS_15_1_AC.pickle,81,pre expert,0.750075821,
1237,DS_15,DS_15_1_AC.pickle,87,pre expert,0.767423582,0.5701816904047976
1238,DS_19,DS_19_14_AC.pickle,3,post expert,,
1239,DS_19,DS_19_14_AC.pickle,15,post expert,,
1240,DS_19,DS_19_14_AC.pickle,19,post expert,,0.6596255456392913
1241,DS_19,DS_19_14_AC.pickle,47,post expert,,0.5210734544823891
1242,DS_19,DS_19_14_AC.pickle,51,post expert,,
1243,DS_19,DS_19_14_AC.pickle,52,post expert,,
1244,DS_19,DS_19_14_AC.pickle,58,post expert,,
1245,DS_19,DS_19_14_AC.pickle,59,post expert,,
1246,DS_19,DS_19_16_AC.pickle,2,post expert,,0.6868221847324789
1247,DS_19,DS_19_16_AC.pickle,11,post expert,,0.5583319398466455
1248,DS_19,DS_19_16_AC.pickle,12,post expert,,
1249,DS_19,DS_19_16_AC.pickle,15,post expert,,
1250,DS_19,DS_19_16_AC.pickle,19,post expert,,
1251,DS_19,DS_19_16_AC.pickle,26,post expert,,
1252,DS_19,DS_19_16_AC.pickle,30,post expert,,
1253,DS_19,DS_19_16_AC.pickle,36,post expert,,0.5073943149987267
1254,DS_19,DS_19_16_AC.pickle,54,post expert,,
1255,DS_19,DS_19_16_AC.pickle,68,post expert,,0.4924397787397787
1256,DS_19,DS_19_16_AC.pickle,72,post expert,,0.5416295122089239
1257,DS_19,DS_19_16_AC.pickle,73,post expert,,0.5066061992473756
1258,DS_19,DS_19_16_AC.pickle,83,post expert,,0.5084662684265625
1259,DS_19,DS_19_16_AC.pickle,97,post expert,,
1260,DS_19,DS_19_16_AC.pickle,122,post expert,,
1261,DS_19,DS_19_16_AC.pickle,123,post expert,,0.6255680526140477
1262,DS_19,DS_19_16_AC.pickle,125,post expert,,
1263,DS_19,DS_19_16_AC.pickle,126,post expert,,
1264,DS_19,DS_19_16_AC.pickle,129,post expert,,
1265,DS_19,DS_19_16_AC.pickle,131,post expert,,
1266,DS_19,DS_19_16_AC.pickle,132,post expert,,0.5495793219461698
1267,DS_19,DS_19_16_AC.pickle,136,post expert,,
1268,DS_19,DS_19_16_AC.pickle,146,post expert,,0.7547840378575674
1269,DS_19,DS_19_18_AC.pickle,4,post expert,0.709188084,
1270,DS_19,DS_19_18_AC.pickle,6,post expert,0.597737264,0.5686493786940477
1271,DS_19,DS_19_18_AC.pickle,10,post expert,0.913784361,0.5682165224343726
1272,DS_19,DS_19_18_AC.pickle,19,post expert,0.52883244,0.6773381188414398
1273,DS_19,DS_19_18_AC.pickle,30,post expert,0.760786413,
1274,DS_19,DS_19_19_AC.pickle,2,post expert,0.924707966,0.5326996105160661
1275,DS_19,DS_19_19_AC.pickle,21,post expert,0.933081115,0.7862585199610514
1276,DS_19,DS_19_19_AC.pickle,27,post expert,0.615951494,0.5341333982473221
1277,DS_19,DS_19_19_AC.pickle,36,post expert,0.517060587,0.5404235637779938
1278,DS_19,DS_19_19_AC.pickle,38,post expert,0.751036425,
1279,DS_19,DS_19_19_AC.pickle,42,post expert,0.691284404,0.6228919182083739
1280,DS_19,DS_19_19_AC.pickle,45,post expert,0.636477301,
1281,DS_19,DS_19_19_AC.pickle,47,post expert,0.556381143,
1282,DS_19,DS_19_1_AC.pickle,1,pre expert,0.544217726,0.5684215719282024
1283,DS_19,DS_19_1_AC.pickle,3,pre expert,0.512595498,0.6400661406619386
1284,DS_19,DS_19_1_AC.pickle,11,pre expert,0.50329398,0.5171619497214256
1285,DS_19,DS_19_1_AC.pickle,12,pre expert,0.605296235,
1286,DS_19,DS_19_1_AC.pickle,14,pre expert,0.587556409,0.5015046341494931
1287,DS_19,DS_19_1_AC.pickle,15,pre expert,0.617972997,
1288,DS_19,DS_19_1_AC.pickle,41,pre expert,0.686776521,0.507140927533402
1289,DS_19,DS_19_1_AC.pickle,43,pre expert,0.558888531,0.5457055080730611
1290,DS_19,DS_19_1_AC.pickle,65,pre expert,0.554133288,0.525732495326727
1291,DS_19,DS_19_1_AC.pickle,68,pre expert,0.684454078,0.5399414433880727
1292,DS_19,DS_19_1_AC.pickle,88,pre expert,0.558968088,
1293,DS_19,DS_19_1_AC.pickle,90,pre expert,0.525407499,
1294,DS_19,DS_19_1_AC.pickle,91,pre expert,0.499390918,0.5373008927315173
1295,DS_19,DS_19_1_AC.pickle,96,pre expert,0.613773192,0.4903695647635946
1296,DS_19,DS_19_1_AC.pickle,106,pre expert,0.51726211,0.5776413324068145
1297,DS_19,DS_19_20_AC.pickle,7,post expert,0.882686855,0.4706373879931298
1298,DS_19,DS_19_20_AC.pickle,8,post expert,0.836354496,
1299,DS_19,DS_19_20_AC.pickle,14,post expert,0.928753595,0.4961998598665904
