,n_rep,categories,session,clust,accuracy,accuracy_std,accuracy_sem,weighted_accuracy,weighted_accuracy_std,weighted_accuracy_sem,synthetic_control_accuracy,synthetic_control_accuracy_std,synthetic_control_accuracy_sem,synthetic_control_weighted_accuracy,synthetic_control_weighted_accuracy_std,synthetic_control_weighted_accuracy_sem,pval_synthetic_control,pval_weighted_synthetic_control,fraction_empty_trials
3348,500,response,BS_72_6_AC.pickle,27,0.7141486643437863,0.0466565293550984,0.0020886331031095733,0.5399691291637416,0.05813021839038244,0.0026022659657575727,0.5015598141695703,0.20026862303412196,0.008965254839246444,0.49622363611171005,0.04843856817861994,0.0021684081170096764,1.441130880799379e-53,1.1011658598438977e-32,0.8329059233449478
3349,500,response,BS_72_6_AC.pickle,28,,,,,,,,,,,,,,,
3350,500,response,BS_72_6_AC.pickle,29,,,,,,,,,,,,,,,
3351,500,response,BS_72_6_AC.pickle,31,0.7324,0.032320891076825224,0.0014468817967849814,0.481751656848306,0.0306398313204409,0.0013716272267597048,0.52208,0.24274858104631633,0.010866918931054388,0.5015243004418262,0.044990770617239224,0.0020140635007457296,3.433388483609568e-15,7.464764908506855e-29,0.802
3352,500,response,BS_72_6_AC.pickle,32,,,,,,,,,,,,,,,
3353,500,response,BS_72_6_AC.pickle,40,0.6510199146514937,0.07125533505901707,0.0031898268824224964,0.5910846486017538,0.0808542770224304,0.0036195345399943706,0.5069260312944524,0.157268543762688,0.007040306922115555,0.5013308462163724,0.05685519513467588,0.0025451880858570982,4.627903528098955e-42,3.636621579614997e-71,0.49996728307254623
3354,500,response,BS_72_6_AC.pickle,41,,,,,,,,,,,,,,,
3355,500,response,BS_72_6_AC.pickle,42,0.74676,0.027274574240490002,0.0012209776299119868,0.4840813696612663,0.02108474369490559,0.0009438827589722637,0.5248400000000001,0.22401735289927877,0.010028393997662073,0.5007621502209131,0.05019275303024804,0.0022469362158787243,2.440155616577998e-41,6.7983807229929e-25,0.8620000000000001
3356,500,response,BS_72_6_AC.pickle,43,,,,,,,,,,,,,,,
3357,500,response,BS_72_6_AC.pickle,45,,,,,,,,,,,,,,,
3358,500,response,BS_72_6_AC.pickle,57,,,,,,,,,,,,,,,
3359,500,response,BS_72_6_AC.pickle,61,,,,,,,,,,,,,,,
3360,500,response,BS_72_6_AC.pickle,64,,,,,,,,,,,,,,,
3361,500,response,BS_72_6_AC.pickle,65,,,,,,,,,,,,,,,
3362,500,response,BS_72_7_AC.pickle,12,,,,,,,,,,,,,,,
3363,500,response,BS_72_7_AC.pickle,13,0.49994594594594594,0.07245865266782517,0.003243694776714051,0.520054054054054,0.07850910172746885,0.003514550075411254,0.5042702702702703,0.11663041498144378,0.005221094430441835,0.49638626126126134,0.06402638413008778,0.002866214594504503,0.4533665367922086,2.884821566610498e-07,0.22946096096096097
3364,500,response,BS_72_7_AC.pickle,14,0.6610975975975976,0.053915463368622886,0.002413587618233158,0.5506936936936937,0.06298944729989955,0.0028197949267902353,0.5012837837837838,0.14158769428173787,0.006338335691861324,0.5004527027027027,0.05731139422844647,0.002565610362053554,8.288906183476267e-67,4.048695890269319e-36,0.6558003003003002
3365,500,response,BS_72_7_AC.pickle,15,0.5930855855855856,0.07455644396536214,0.0033376048126300016,0.5462702702702703,0.07829663705108057,0.0035050388502412765,0.5052822822822822,0.12198204737231788,0.005460666398647645,0.49973198198198204,0.06911623622458833,0.0030940676671922544,9.591501127880567e-27,1.538246185439394e-21,0.4016351351351351
3366,500,response,BS_72_7_AC.pickle,16,0.6528333333333334,0.04408220540280984,0.0019733905357948193,0.5191948198198199,0.04930503082028435,0.0022071963119526484,0.5132732732732733,0.13609834733579584,0.006092598773487324,0.5004155405405406,0.058287795921500525,0.0026093201048534025,1.5964728327626531e-55,3.3851927517103858e-09,0.6858723723723724
3367,500,response,BS_72_7_AC.pickle,33,0.4571741741741742,0.06486548207636503,0.002903777777440964,0.533864864864865,0.06702055996603477,0.0030002523134246804,0.4994474474474474,0.13205478708140586,0.005911584156273535,0.500311936936937,0.06744097347732393,0.0030190726069357987,9.927833352698136e-06,1.1998821676714054e-15,0.12567267267267268
3368,500,response,BS_72_7_AC.pickle,35,0.627400900900901,0.06970638366474989,0.0031204862949014782,0.5713547297297297,0.07669494140265283,0.0034333371056268925,0.5095135135135136,0.12995198491461415,0.0058174498030424,0.5006475225225225,0.061030601248595905,0.0027321049343454547,2.483631731835424e-43,1.3626663359195745e-50,0.36889639639639643
3369,500,response,BS_72_7_AC.pickle,36,,,,,,,,,,,,,,,
3370,500,response,BS_72_8_AC.pickle,5,,,,,,,,,,,,,,,
3371,500,response,BS_72_8_AC.pickle,7,,,,,,,,,,,,,,,
3372,500,response,BS_72_8_AC.pickle,10,0.6327999999999999,0.08499972735717244,0.0038051103836354867,0.5747658789301755,0.09245527163077494,0.004138866382780407,0.5036571428571428,0.10570540245816926,0.0047320237017914124,0.49970736014699874,0.07478552276071532,0.0033478597879101728,3.588096311304281e-68,2.2417794388374177e-38,0.3989714285714286
3373,500,response,BS_72_8_AC.pickle,17,0.46695238095238095,0.08396365696901237,0.003758729503193374,0.5065484806723832,0.0905911349029912,0.004055416161939109,0.4994904761904762,0.112875430605899,0.005052998243759552,0.5025468694705321,0.06922388492677062,0.0030988866849373056,2.1248773359561873e-05,0.4485092026324832,0.6057666666666667
3374,500,response,BS_72_8_AC.pickle,18,,,,,,,,,,,,,,,
3375,500,response,BS_72_8_AC.pickle,19,0.6248571428571429,0.06173596033258039,0.002763681143565313,0.5317071253572887,0.05614127159110901,0.002513228478771148,0.5045333333333333,0.11109807479080015,0.004973432870108069,0.4972939499115285,0.05508304854934193,0.0024658559093567772,3.3147154964146914e-66,2.826760491803474e-21,0.7438571428571428
3376,500,response,BS_72_8_AC.pickle,23,0.5287809523809524,0.07941924462769437,0.003555293667278175,0.452953099904723,0.07721363090564468,0.0034565568367376006,0.496604761904762,0.11086867177409668,0.004963163380686912,0.4991390142234926,0.08472201124127807,0.0037926781028606066,5.271321086428542e-07,3.78797561087508e-20,0.6109
3377,500,response,BS_72_8_AC.pickle,36,,,,,,,,,,,,,,,
3378,500,response,BS_72_8_AC.pickle,37,,,,,,,,,,,,,,,
3379,500,response,BS_72_8_AC.pickle,44,0.5588791208791208,0.11119273871027315,0.004977670609147264,0.44833626373626373,0.10600103965998413,0.0047452582405527865,0.5147582417582417,0.18406047261046368,0.008239678376895779,0.5046030832575945,0.08801179365786752,0.003939948989750218,0.0178547741244816,4.473418300293504e-22,0.5327802197802198
3380,500,response,BS_72_9_AC.pickle,2,,,,,,,,,,,,,,,
3381,500,response,BS_72_9_AC.pickle,8,0.5838783068783069,0.062297321998704705,0.002788811143050709,0.5495663567749396,0.06440645341006733,0.00288322883218169,0.5020185185185185,0.06764847352008554,0.003028361584581565,0.5042084129086514,0.05610337494694592,0.0025115319919859144,6.223188705748778e-67,8.479782362771664e-33,0.7571851851851852
3382,500,response,BS_72_9_AC.pickle,11,0.49956349206349204,0.06050995431778601,0.002708797576731142,0.5111837401450646,0.07230854373918204,0.0032369749781827424,0.5042751322751322,0.06809091840946242,0.0030481681380270845,0.5029496579417639,0.054934709152975734,0.002459215325969452,0.1919771660584596,0.007525393292349857,0.7282989417989417
3383,500,response,BS_73_1_AC.pickle,0,0.6589438775510205,0.04226906682492954,0.0018922233056851067,0.5533399289225005,0.04866951677105,0.002178746795902715,0.5064532312925171,0.10114400972164315,0.00452782771898947,0.4994108365861996,0.05919659641469383,0.0026500036023283046,2.1367843675530334e-114,3.1237033972493878e-46,0.785968537414966
3384,500,response,BS_73_1_AC.pickle,11,0.6408120195667365,0.06162091340300669,0.0027585309356771537,0.6043130640044599,0.07078535570646302,0.0031687877171204352,0.5031495457721873,0.09190960066346245,0.00411443879544187,0.4978968631719383,0.06207611243829732,0.002778908443107583,3.990717949311747e-100,1.3428150671997757e-90,0.5139357092941998
3385,500,response,BS_73_1_AC.pickle,17,0.6948923829489868,0.05648665584263791,0.002528690001327736,0.6585084205917822,0.06289806740800949,0.002815704201016195,0.4989049615653389,0.08268866375672758,0.0037016529682211683,0.4958770344416853,0.06156439809222237,0.002756000962904463,4.7581813371033506e-152,2.3535548631690983e-145,0.5567679944095038
3386,500,response,BS_73_1_AC.pickle,42,0.6305365646258504,0.06604930934413748,0.0029567731642391277,0.6076547345861423,0.0712939442672897,0.0031915552679581912,0.5003486394557823,0.07674890400324605,0.0034357528033971034,0.498213024568802,0.0729784027767213,0.0032669619870657487,1.392522998150482e-107,5.168115131875272e-87,0.2593205782312925
3387,500,response,BS_73_1_AC.pickle,44,0.6379028651292802,0.05170337046163016,0.002314560739539833,0.5557024064190293,0.058366285302962125,0.002612833772128471,0.4963885394828791,0.08436231889428003,0.0037765760619831662,0.497489310955022,0.06639200733809883,0.0029721144333916026,2.331948794467426e-116,2.7101943037996495e-40,0.43200489168413697
3388,500,response,BS_73_2_AC.pickle,4,,,,,,,,,,,,,,,
3389,500,response,BS_73_2_AC.pickle,5,0.521888888888889,0.14507771438052278,0.006494570448488016,0.5680184909201302,0.15424861168088708,0.006905116195278888,0.5084666666666666,0.15355433188127965,0.006874035962944335,0.5086018987691119,0.1383972158847334,0.006195510263419734,0.13257470030987512,1.509252577530404e-09,0.27606666666666674
3390,500,response,BS_73_2_AC.pickle,7,0.6157999999999999,0.14402842483514783,0.006447597797296219,0.5554031793343269,0.15396496299806067,0.006892418336334095,0.5013777777777777,0.1615284342205062,0.007231005809255291,0.5022101893249434,0.1347900999592353,0.006034033577672089,1.2784603642943094e-26,2.8402215666257082e-08,0.42593333333333333
3391,500,response,BS_73_2_AC.pickle,9,,,,,,,,,,,,,,,
3392,500,response,BS_73_2_AC.pickle,10,,,,,,,,,,,,,,,
3393,500,response,BS_73_2_AC.pickle,15,,,,,,,,,,,,,,,
3394,500,response,BS_73_2_AC.pickle,22,0.5816444444444444,0.13173247113228115,0.005897155312758869,0.4991302975106254,0.13205034005962485,0.005911385080237866,0.49897777777777774,0.1677606819840486,0.007509999535656261,0.49552325440194295,0.14747696379618153,0.0066019756031668346,7.097158917300099e-16,0.5205748136747789,0.29831111111111114
3395,500,response,BS_73_2_AC.pickle,24,,,,,,,,,,,,,,,
3396,500,response,BS_73_2_AC.pickle,25,,,,,,,,,,,,,,,
3397,500,response,BS_73_2_AC.pickle,31,,,,,,,,,,,,,,,
3398,500,response,BS_73_2_AC.pickle,37,,,,,,,,,,,,,,,
3399,500,response,BS_73_2_AC.pickle,38,,,,,,,,,,,,,,,
3400,500,response,BS_73_2_AC.pickle,39,0.6557999999999999,0.14706071476489055,0.00658334173738409,0.6157869073246123,0.15747674132676445,0.007049627125103806,0.5001111111111111,0.16012876762850023,0.007168348127301912,0.5003770933377492,0.13918667183722433,0.0062308511655102,3.194968266169775e-45,6.159458129375369e-32,0.38355555555555554
3401,500,response,BS_73_2_AC.pickle,40,0.5245777777777778,0.13983723165889939,0.0062599742228375485,0.45594539934867806,0.13873571805885537,0.006210663701879865,0.4967111111111111,0.17032589822143393,0.007624834385656774,0.49335550035877906,0.15366846485471547,0.006879145256536665,0.010940480879307784,1.3657196781242281e-05,0.30860000000000004
3402,500,response,BS_73_2_AC.pickle,41,,,,,,,,,,,,,,,
3403,500,response,BS_73_2_AC.pickle,42,0.6443555555555555,0.14476883915443772,0.006480743294371564,0.5796422807308053,0.15645294389317344,0.007003795657563601,0.5006666666666666,0.16191919948077135,0.007248498864770057,0.4909117182756527,0.13709349539993013,0.0061371477191113554,4.459098836476862e-39,1.8962846109985694e-20,0.468
3404,500,response,BS_73_2_AC.pickle,46,,,,,,,,,,,,,,,
3405,500,response,BS_73_2_AC.pickle,59,,,,,,,,,,,,,,,
3406,500,response,BS_73_2_AC.pickle,74,0.6129555555555555,0.14997548935545235,0.006713824968393744,0.5651098195065408,0.1610873039716448,0.007211258107201791,0.5042444444444445,0.1531045297730836,0.006853900055151525,0.503561792791301,0.14114371588410585,0.006318460489158137,1.3603671906031074e-24,2.368049627805253e-10,0.4361555555555556
3407,500,response,BS_73_2_AC.pickle,75,,,,,,,,,,,,,,,
3408,500,response,BS_73_2_AC.pickle,76,,,,,,,,,,,,,,,
3409,500,response,BS_73_2_AC.pickle,77,0.6405777777777777,0.14905252036500588,0.006672507201872401,0.6267361925263565,0.15119266581194526,0.0067683132699133015,0.5003333333333334,0.1597177680538354,0.007149949259471956,0.49804953358723847,0.1397943770303762,0.006258055786190154,3.0636522598725655e-39,7.425429564801386e-40,0.35111111111111115
3410,500,response,BS_73_3_AC.pickle,5,0.5712867647058824,0.09084215124309887,0.004066653196596789,0.5412888458774198,0.09145438945286492,0.00409406074296985,0.49913235294117647,0.11127263872919428,0.0049812474252277665,0.5009841092054231,0.10810529325028896,0.0048394575684238715,1.757616289968891e-28,2.8387499882922126e-11,0.5029338235294117
