,n_rep,categories,session,clust,accuracy,accuracy_std,accuracy_sem,weighted_accuracy,weighted_accuracy_std,weighted_accuracy_sem,shuffled_control_accuracy,shuffled_control_accuracy_std,shuffled_control_accuracy_sem,synthetic_control_accuracy,synthetic_control_accuracy_std,synthetic_control_accuracy_sem,pval_shuffled_control,pval_synthetic_control,fraction_empty_trials
423,500,stimulus_off,BS_123_7_opto_AC.pickle,97,0.5103455882352941,0.10495479413879226,0.004698421858598399,0.5017270554912483,0.10516911520909207,0.004708016187373158,0.4943529411764706,0.12058805057374662,0.005398262531506881,0.4980661764705882,0.1190275919114794,0.005328406807922305,0.0409379645800579,0.06456599888991167,0.8414485294117646
424,500,stimulus_off,BS_123_7_opto_AC.pickle,105,0.5602205882352942,0.11234536180932973,0.005029269105507243,0.55751637202287,0.11324251189366122,0.0050694310590535694,0.5085955882352942,0.12358387695474717,0.005532374138971377,0.49226470588235294,0.11475401893437849,0.0051370954070979295,3.323404866690607e-12,1.9959909818149457e-19,0.9329852941176472
425,500,stimulus_off,BS_123_7_opto_AC.pickle,139,0.4593970588235294,0.11313821182097782,0.00506476194655261,0.45947892770703985,0.11335123337242647,0.005074298100874016,0.5014705882352941,0.11879131042515673,0.00531782939591145,0.5063161764705882,0.11519259931646537,0.005156728961437758,2.5579887898324434e-08,1.079731735612611e-09,0.8534705882352941
426,500,stimulus_off,BS_123_7_opto_AC.pickle,145,0.48925641025641026,0.12208720382821875,0.005465373848126551,0.4723614872415721,0.1209681199241452,0.005415276772336457,0.48966666666666675,0.13409874240767086,0.006003084163126224,0.49705128205128213,0.13719931560506546,0.0061418848820867945,0.7642592405382205,0.18853261675313138,1.0
427,500,stimulus_off,BS_123_7_opto_AC.pickle,146,0.44641176470588234,0.11036788121619553,0.004940744916403034,0.446819320214669,0.11094805402186861,0.004966717018147467,0.5020514705882353,0.11937600409005426,0.0053440038791094805,0.5028088235294117,0.11418506290213883,0.005111625437094261,2.430807764268625e-12,9.835306421705887e-14,0.9207132352941176
428,500,stimulus_off,BS_123_7_opto_AC.pickle,147,0.5206571428571428,0.12097560294512488,0.005415611758361896,0.5209945419423032,0.1209744392907129,0.005415559666036148,0.5057809523809523,0.11821347805795167,0.005291962066582103,0.5049238095238094,0.13302181670245247,0.005954874347509861,0.022268941169442134,0.04380409923498625,0.8618761904761905
429,500,stimulus_off,BS_123_8_opto_AC.pickle,14,0.6164904761904761,0.0775620133073481,0.0034721525749289383,0.6147880765123729,0.07763020412044007,0.0034752052149671173,0.5049809523809524,0.07933234175590487,0.0035514033604490194,0.49887936507936503,0.08327980993165424,0.0037281163054388024,1.941618884079437e-77,1.6751171326211745e-81,0.8318793650793652
430,500,stimulus_off,BS_123_8_opto_AC.pickle,18,0.5280277777777779,0.15315463369088006,0.0068561430145561725,0.5339051805634335,0.1530840911567201,0.006852985097024364,0.48741666666666666,0.14636619843122892,0.0065522509163310335,0.4974722222222222,0.16796535458095568,0.00751916193944215,1.2224107489247995e-05,0.006908869504785207,0.4758611111111111
431,500,stimulus_off,BS_123_8_opto_AC.pickle,19,0.5133714285714286,0.08221992740561765,0.0036806694473058474,0.5000181746031745,0.08038719804402399,0.003598625213270958,0.5078952380952382,0.08463098985858812,0.003788603426162515,0.4998714285714286,0.10713574272676003,0.004796054526093667,0.20287033927314824,0.01604618524152953,0.3971190476190476
432,500,stimulus_off,BS_123_8_opto_AC.pickle,20,0.5306866096866097,0.09057369709558767,0.004054635538470281,0.5339023920286847,0.09070566686154566,0.004060543316558351,0.5034159544159544,0.09010526762391578,0.004033665755365333,0.5004786324786326,0.09840679271008987,0.004405293056858624,1.5997223277386368e-06,4.89388481292417e-07,0.6554074074074074
433,500,stimulus_off,BS_123_8_opto_AC.pickle,33,0.6412709677419355,0.07842194363871925,0.0035106483435018636,0.6405889290899517,0.07870229176312042,0.0035231984491593694,0.5036021505376345,0.08223589201488526,0.003681384121368737,0.5013677419354838,0.085925578341355,0.0038465571659152525,7.500401436062022e-99,6.491529396936391e-99,0.9967483870967743
434,500,stimulus_off,BS_123_8_opto_AC.pickle,34,0.646941287878788,0.07806744378942607,0.0034947787507457065,0.6476842262461692,0.07807385865621394,0.0034950659196223972,0.5007897727272727,0.08979589129851294,0.004019816168962607,0.5047613636363636,0.09247834365714673,0.004139899228530017,8.060916883022928e-101,1.0236406187488895e-96,0.9719602272727272
435,500,stimulus_off,BS_123_8_opto_AC.pickle,37,0.6009032258064517,0.0802546415616918,0.0035926911701507852,0.6006587275149903,0.0803896022926377,0.003598732842220477,0.5013548387096773,0.08334972020637352,0.0037312459191508477,0.4945806451612903,0.09145474762790427,0.004094076777086708,1.7757196414550103e-62,2.287820763748603e-63,0.6935483870967742
436,500,stimulus_off,BS_123_8_opto_AC.pickle,39,0.553051724137931,0.06861292604227713,0.0030715364090288695,0.5417090793318475,0.06743578868989517,0.003018840503973877,0.5097487684729064,0.07998038856054895,0.0035804139196837716,0.4912315270935961,0.09078643327230067,0.004064158917664005,3.250005279750985e-19,4.387956620283764e-30,0.4028990147783252
437,500,stimulus_off,BS_123_8_opto_AC.pickle,45,0.6061076923076923,0.08790453536239246,0.003935147449009644,0.6030627332442452,0.08839632771462516,0.0039571630982859025,0.5002984615384616,0.09247820615159957,0.004139893072936328,0.5015107692307692,0.10216674705377624,0.004573611729870804,9.749212287270924e-59,8.802865048013932e-54,0.699156923076923
438,500,stimulus_off,BS_123_8_opto_AC.pickle,46,0.6543225806451614,0.07581535380124745,0.0033939613567923028,0.6554848465419432,0.07566254340984135,0.0033871206241788505,0.49485887096774195,0.09499630098157559,0.004252618479033905,0.4919314516129032,0.09015602884772073,0.004035938139828104,3.1727738306732853e-108,3.8331112730748545e-113,0.9872237903225807
439,500,stimulus_off,BS_123_8_opto_AC.pickle,47,0.6489411764705881,0.07365814613027863,0.003297391478703524,0.6522753081290682,0.07332542286064629,0.003282496739537654,0.5074117647058823,0.08453258416413832,0.0037841981822705393,0.5007058823529412,0.08234991591081944,0.003686488531981475,2.0281048929269515e-104,2.718855778047968e-111,0.6911764705882353
440,500,stimulus_off,BS_123_8_opto_AC.pickle,49,0.5897575757575757,0.08532469987818421,0.0038196581516406944,0.5886638174477753,0.08546941450653668,0.0038261364681262764,0.4971283422459893,0.08627502870676733,0.003862200712728152,0.5003458110516934,0.0846964470908998,0.003791533694318631,6.767519118836473e-52,6.117684539100511e-49,0.9434688057040999
441,500,stimulus_off,BS_123_8_opto_AC.pickle,64,0.49405238095238085,0.061252598342673575,0.0027420428891375007,0.485444066809044,0.06135757812404749,0.002746742429578368,0.5099571428571428,0.0783350295083404,0.0035067575326690305,0.49820793650793643,0.08235046778231277,0.0036865132371424786,0.0008061015125574348,0.3604350835583766,0.5442031746031746
442,500,stimulus_off,BS_123_8_opto_AC.pickle,72,0.4301315789473684,0.0917662746817973,0.004108022643319556,0.4289298297621523,0.09077857735890439,0.004063807238681418,0.5035631578947368,0.1066342508887453,0.004773604668200361,0.5052421052631579,0.10996536649443245,0.004922725882754714,4.366972325565425e-30,3.447228228415099e-28,0.5708368421052632
443,500,stimulus_off,BS_123_8_opto_AC.pickle,83,0.5511497326203209,0.07844967123679711,0.0035118896012639737,0.5474746206058395,0.07856079807773536,0.003516864321883699,0.4948092691622104,0.0864436523490334,0.0038697493436716007,0.49890017825311944,0.08547165163573246,0.003826236615783181,1.1531797170693993e-23,1.724341881194381e-21,0.744716577540107
444,500,stimulus_off,BS_123_8_opto_AC.pickle,84,0.6173999999999998,0.08023640046567132,0.0035918745865447604,0.6182359162449511,0.08010799716824143,0.0035861264655150248,0.5043809523809524,0.08398818139031651,0.00375982736706963,0.5004380952380952,0.07951745410716163,0.0035596901273811823,6.683757570600474e-74,9.339222933357188e-81,0.948720634920635
445,500,stimulus_off,BS_128_10_opto_AC.pickle,1,0.5857526315789473,0.10108108850963976,0.004525010978694069,0.5856313001294703,0.10105924735930422,0.004524033234523396,0.5048894736842106,0.11712406224033843,0.0052431931167444415,0.4950578947368422,0.11568581233027339,0.005178808208260503,1.732096509292433e-28,1.641544785217777e-34,0.9949421052631578
446,500,stimulus_off,BS_128_10_opto_AC.pickle,2,0.5201029411764705,0.10932991384133453,0.004894279115173318,0.5160791555258467,0.10947500158297702,0.004900774134503699,0.5060808823529411,0.1237125679555465,0.005538135139372759,0.49752205882352946,0.12615854352113337,0.0056476320437995695,0.0876418175042959,0.003055736983284443,0.9378823529411766
447,500,stimulus_off,BS_128_10_opto_AC.pickle,9,0.5254766666666667,0.0981652264184104,0.004394479064468468,0.5257945642273173,0.0982204642793541,0.004396951850732398,0.48922333333333334,0.10139998964496989,0.004539286954148659,0.50144,0.0970666652930403,0.004345300714429309,5.445401489589042e-08,0.0002361626748136116,0.9388
448,500,stimulus_off,BS_128_10_opto_AC.pickle,12,0.612909090909091,0.07542913044048874,0.0033766716246235147,0.6148739565253326,0.07550001937408322,0.003379845049123711,0.5014545454545455,0.09645553079781172,0.004317942577104697,0.5004545454545454,0.1045049328583849,0.004678283301893615,3.5026344095480996e-67,2.5004616809537616e-63,0.5136363636363637
449,500,stimulus_off,BS_128_10_opto_AC.pickle,14,0.5349263157894737,0.10252403326109388,0.004589606057142954,0.5345828847687399,0.10254411007678468,0.004590504818847617,0.49658421052631574,0.11264514170677094,0.005042689096794574,0.49467894736842105,0.11451806508109057,0.005126532661956031,4.732550239522481e-08,3.3207039728082414e-09,0.9692315789473684
450,500,stimulus_off,BS_128_10_opto_AC.pickle,15,0.51551,0.08484934956864562,0.0037983785492828057,0.5170831628232473,0.08499350146752237,0.003804831674537335,0.49291999999999997,0.09931127406068031,0.004445783202956087,0.5005533333333334,0.10126897320173309,0.0045334218526467155,0.0004619007385056088,0.01119382714197176,0.9795766666666667
451,500,stimulus_off,BS_128_10_opto_AC.pickle,21,0.5701133333333332,0.08952193052232758,0.00400755200028132,0.5714875105527417,0.08951895338366073,0.004007418725250835,0.4934966666666667,0.10052070538506537,0.004499924784744622,0.49677333333333334,0.10312559634844408,0.004616535719404923,2.74835495528597e-32,9.504059726722911e-29,0.8938333333333334
452,500,stimulus_off,BS_128_11_opto_AC.pickle,0,0.5203285714285715,0.09000278894645761,0.00402907817971278,0.511726798941799,0.09042705053026878,0.004048070736608333,0.49539999999999995,0.10507279023213162,0.004703704089188473,0.502795238095238,0.10754916937010507,0.004814562044439619,0.00015684413714776543,0.008917705923558459,0.7224952380952381
453,500,stimulus_off,BS_128_11_opto_AC.pickle,1,0.5693844696969698,0.07852575758580704,0.0035152956940324134,0.5551667493016016,0.0790225432770787,0.003537534875863622,0.5108882575757575,0.0797241296644362,0.003568942195987527,0.5020511363636364,0.08840558557081238,0.003957577536847102,3.6120534096963445e-28,3.1493504693064464e-33,0.6261931818181817
454,500,stimulus_off,BS_128_11_opto_AC.pickle,3,0.6753219696969698,0.07371727194390226,0.003300038313632944,0.6663621062845202,0.07529145782893873,0.00337050855210506,0.503407196969697,0.08637007591206981,0.0038664556099975555,0.49813825757575764,0.09091452025690609,0.004069892878586993,1.937801838872633e-124,4.045918240536193e-124,0.903405303030303
455,500,stimulus_off,BS_128_11_opto_AC.pickle,4,0.5800340909090909,0.0789848898114454,0.0035358492752444685,0.5759673015562026,0.07931435805029423,0.003550598299220203,0.4989810606060606,0.0826846861990849,0.0037014749082866453,0.5003958333333334,0.09079891562014931,0.004064717704296479,3.1082967705411276e-46,1.3233694906336734e-40,0.8940568181818183
456,500,stimulus_off,BS_128_11_opto_AC.pickle,11,0.5397476190476189,0.08783553625140242,0.0039320586245880475,0.523709623015873,0.08806839181684589,0.0039424826713174346,0.5091047619047618,0.10581979462388104,0.004737144598423555,0.49895714285714293,0.11021444146107154,0.004933876009600174,2.479509998480102e-06,6.891564079838846e-10,0.6959333333333333
457,500,stimulus_off,BS_128_11_opto_AC.pickle,23,0.5007575757575757,0.09889947684261471,0.004427348627703518,0.4796185816498316,0.09618233718485952,0.0043057127513663265,0.5051969696969696,0.11147731880475577,0.004990410163804204,0.5052272727272727,0.14690601166264866,0.006576416275397045,0.7826654807435329,0.9974219111158747,0.31072727272727274
458,500,stimulus_off,BS_128_11_opto_AC.pickle,26,0.5028571428571429,0.08306185649074137,0.003718359369423211,0.49641945812807875,0.08282705040822495,0.003707848005557659,0.5009064039408867,0.08723738687379136,0.0039052817809618443,0.4923497536945813,0.09458816823752698,0.004234347948167902,0.7565000450077546,0.054095525671727436,0.6841428571428572
459,500,stimulus_off,BS_128_11_opto_AC.pickle,28,0.56589,0.08769918351323967,0.003925954637717125,0.5721815288135592,0.08725190608124461,0.0039059317499530424,0.5044266666666667,0.0890038960445615,0.003984361592126881,0.50456,0.10286688139964625,0.0046049540476904285,6.735980471939001e-26,1.494127617811717e-21,0.4649666666666667
460,500,stimulus_off,BS_128_11_opto_AC.pickle,41,0.5635800865800866,0.0831776846290788,0.0037235445490185876,0.5487193437490466,0.08417721620184644,0.003768289727439312,0.5034502164502165,0.0886150771790562,0.003966955669208202,0.5030476190476191,0.10507452050945189,0.004703781547039252,2.828706064675519e-25,2.4605869510147104e-21,0.349030303030303
461,500,stimulus_off,BS_128_11_opto_AC.pickle,42,0.5193816091954023,0.0874842601852236,0.003916333348184242,0.5140650597778033,0.08771028758842879,0.0039264517243915945,0.4992183908045977,0.09531613336381858,0.004266936142825716,0.4952183908045977,0.08822974130432186,0.003949705666370221,0.0006508157771516355,2.51598791611735e-06,0.9013632183908046
462,500,stimulus_off,BS_128_11_opto_AC.pickle,43,0.43159090909090914,0.1171715511797849,0.005245319013640984,0.4378310186466,0.11977674405306886,0.005361943463644817,0.526,0.13402398946481975,0.005999737761815372,0.5093787878787878,0.14048187027852146,0.006288832210756839,3.4645855683924595e-28,6.728773923987112e-18,0.5658484848484848
463,500,stimulus_off,BS_128_11_opto_AC.pickle,44,0.6333968253968254,0.08278564559713246,0.0037059944716520917,0.6297258475101336,0.08335357194910732,0.0037314183468365267,0.5012830687830687,0.08802507156097072,0.003940543390327041,0.502568783068783,0.09251181884988609,0.004141397783965983,4.379648793439259e-87,1.0358556157298756e-83,0.9892063492063492
464,500,stimulus_off,BS_128_1_opto_AC.pickle,34,0.6761698924731183,0.08135805163359384,0.0036420865888485386,0.6760081110607312,0.0812412612943536,0.003636858335225043,0.503268817204301,0.08277501766561757,0.003705518700095861,0.49568387096774186,0.0901247565070816,0.0040345381975955075,1.1561822773577654e-123,1.3563573336205673e-123,0.8961096774193549
465,500,stimulus_off,BS_128_1_opto_AC.pickle,40,0.6266236559139785,0.08017833631675024,0.0035892752782546505,0.6285764468427054,0.08004531021079372,0.003583320211893758,0.49851182795698923,0.09096088171595329,0.004071968302528998,0.5014795698924731,0.08789743905190557,0.0039348297745233985,9.802971068355055e-85,9.083132229623476e-84,0.9902645161290322
466,500,stimulus_off,BS_128_1_opto_AC.pickle,48,0.6329783549783549,0.0968955030788032,0.004337638441397034,0.6354346592345705,0.09622739851122653,0.004307729973376215,0.5034675324675325,0.10828646736786163,0.0048475680358036665,0.4981861471861471,0.10363087891036961,0.004639155273406239,2.5867078712150445e-67,1.4711981191313976e-73,1.0
467,500,stimulus_off,BS_128_1_opto_AC.pickle,50,0.5436752688172044,0.07834754283265918,0.0035073177059987528,0.5452182362250898,0.07830809793249555,0.0035055519097560964,0.49780860215053757,0.08916228982939867,0.003991452271757588,0.4964752688172043,0.08846003789851302,0.003960015157813533,2.205412192703525e-17,2.5817590206268338e-17,0.9415483870967741
468,500,stimulus_off,BS_128_1_opto_AC.pickle,55,0.583894623655914,0.07914315616358637,0.0035429342502042256,0.5837726050861834,0.07885044385443767,0.0035298306476211324,0.5028731182795699,0.08864236231253315,0.003968177119534458,0.5002924731182796,0.08749352099957852,0.003916747919171215,3.315153432140401e-42,3.858709896823797e-45,0.9837311827956989
469,500,stimulus_off,BS_128_1_opto_AC.pickle,57,0.5779894179894179,0.08853547625813861,0.003963392242593224,0.5788295380104905,0.0884436924557248,0.003959283435300857,0.49655555555555553,0.09219964981614556,0.0041274231787682015,0.4970132275132276,0.09812639196824403,0.004392740595720799,1.1595812794905026e-38,2.2576567766476e-35,0.9743809523809523
470,500,stimulus_off,BS_128_1_opto_AC.pickle,58,0.5234172043010753,0.08132107226915544,0.0036404311651433126,0.5280925167807928,0.08148218234908894,0.0036476434428425963,0.5068860215053763,0.08996900060934325,0.0040275656060093454,0.5001483870967742,0.08627370929076736,0.0038621416475560872,0.0058544031810604516,0.00013707247670925876,0.8636688172043011
471,500,stimulus_off,BS_128_1_opto_AC.pickle,59,0.7278129032258064,0.07079901777585057,0.0031693993153420396,0.7336363219461316,0.06983081296150669,0.0031260565152285177,0.510447311827957,0.08258576473825963,0.0036970465755207186,0.49534838709677415,0.09190920660750325,0.0041144211550744395,2.562242259690284e-150,2.684341875496694e-150,0.509705376344086
472,500,stimulus_off,BS_128_1_opto_AC.pickle,85,0.5772142857142857,0.08866754577335154,0.003969304486071214,0.5798039215686275,0.08844495787130323,0.003959340083082054,0.5007142857142857,0.0961477392095209,0.004304163933278233,0.5017142857142857,0.09058832649938502,0.00405529044052734,1.1456990311724403e-33,1.7071711939081957e-34,0.9964285714285713
473,500,stimulus_off,BS_128_1_opto_AC.pickle,106,0.5199133333333334,0.07852142835628445,0.003515101891102431,0.531974511387712,0.07817211733292237,0.0034994645820963896,0.5031100000000001,0.08721525166060247,0.003904290872729926,0.49992333333333333,0.10134270630993739,0.004536722599888727,0.003122372523731788,0.0005656771417501348,0.44703000000000004
474,500,stimulus_off,BS_128_1_opto_AC.pickle,124,0.5476233333333334,0.09507097529974352,0.004255961360620545,0.5511451734496124,0.0951197609140215,0.004258145304654637,0.4950266666666667,0.09622444457274532,0.004307597736928677,0.49538,0.09653450758954311,0.004321478063860091,2.2033817430856502e-17,1.392441807676702e-17,0.9116600000000001
475,500,stimulus_off,BS_128_1_opto_AC.pickle,133,0.4987236467236467,0.08781712403607243,0.003931234380629671,0.5048320142723084,0.08801552888228917,0.003940116201359878,0.5017350427350428,0.09561856361881355,0.004280474780411826,0.4969059829059829,0.09702394562993427,0.0043433883196637695,0.9009086969650948,0.6006172101470635,0.8716381766381767
476,500,stimulus_off,BS_128_1_opto_AC.pickle,145,0.48782,0.08841073866398307,0.003957808220979172,0.4845616172670618,0.08839775834519539,0.003957227142105891,0.50342,0.09608267990526585,0.004301251478828435,0.49926000000000004,0.09947639116896029,0.0044531748598797835,0.005171751909482185,0.1012502204315583,0.7458733333333334
477,500,stimulus_off,BS_128_1_opto_AC.pickle,160,0.5545766666666668,0.08763848539438722,0.0039232374167389675,0.5505331288759691,0.08773380630114969,0.003927504566568464,0.50356,0.09553750723610539,0.004276846198378772,0.5002933333333334,0.09765445065809,0.004371613601134244,3.316300847756679e-17,8.204507654626541e-19,0.8714733333333333
478,500,stimulus_off,BS_128_1_opto_AC.pickle,170,0.49952216748768474,0.08384828911126546,0.003753564928587083,0.49636702552726536,0.08379563048877585,0.003751207604893782,0.5017389162561576,0.0894445356256429,0.0040040873288738725,0.5008866995073892,0.09882783248745397,0.004424141385889606,0.7388602986343957,0.9859052611023221,0.8873349753694582
479,500,stimulus_off,BS_128_1_opto_AC.pickle,175,0.59405,0.08933558921281036,0.003999210217621656,0.5786609344042838,0.09072309652009279,0.004061323575234267,0.510925,0.09246988210883705,0.0041395204376052,0.5034000000000001,0.12678326212696828,0.00567559828943144,1.2861155797459498e-38,6.620057784948305e-32,0.28498333333333337
480,500,stimulus_off,BS_128_1_opto_AC.pickle,182,0.6413440860215054,0.07152514481367662,0.0032019052258593778,0.648545898515066,0.07073705410671016,0.0031666254405522585,0.499621505376344,0.08475980696570974,0.003794370071858197,0.5103655913978494,0.09383305100784385,0.004200544258428339,9.896309899110455e-105,9.891869581703875e-89,0.7499935483870968
481,500,stimulus_off,BS_128_1_opto_AC.pickle,196,0.6162857142857142,0.07813567478091804,0.0034978331894160906,0.6189174836601309,0.07791130199084818,0.003487788883865409,0.5044285714285714,0.09992742264222754,0.004473365801611443,0.4997857142857143,0.09600411874667945,0.004297734598367967,4.058104003378534e-65,5.405250682574423e-71,0.9964285714285713
482,500,stimulus_off,BS_128_1_opto_AC.pickle,202,0.5952133333333334,0.09503221114735548,0.0042542260388336315,0.5986992222514006,0.09483423945331344,0.0042453636086578275,0.50169,0.0933281219378406,0.004177940528898768,0.5007966666666667,0.10034642101794719,0.00449212274495407,2.2334397659871198e-44,1.742318050761331e-43,0.8298866666666668
483,500,stimulus_off,BS_128_1_opto_AC.pickle,205,0.6308888888888889,0.08721293494630182,0.0039041871623544293,0.6307512768411225,0.08735222805062116,0.003910422778092197,0.5036296296296296,0.09849621022839042,0.004409295934725922,0.5033333333333334,0.09490374880030382,0.004248475274379783,1.6557706779308368e-72,7.757931482263186e-75,0.9888888888888889
484,500,stimulus_off,BS_128_1_opto_AC.pickle,226,0.5536623376623376,0.09560046997993747,0.004279664797894166,0.5440536290471152,0.09552627140689585,0.004276343213584311,0.49522943722943724,0.0981220753971978,0.004392547359462044,0.5021385281385281,0.10916835394389901,0.0048870467008771176,2.9440425545203664e-19,4.0057265555107335e-14,0.6327965367965368
485,500,stimulus_off,BS_128_1_opto_AC.pickle,230,0.601017094017094,0.08554861781476164,0.0038296820951525686,0.5969264131613014,0.08596776254677425,0.0038484455903026824,0.4993703703703703,0.08523770208427903,0.00381576359551405,0.5026809116809117,0.09375868913447971,0.00419721536379206,1.5571317738206516e-60,3.7979088807413797e-53,0.5999629629629628
486,500,stimulus_off,BS_128_1_opto_AC.pickle,232,0.4544444444444444,0.08054257026034532,0.0036055806289179804,0.45219671590971494,0.07983703711176235,0.003573996627496527,0.5012592592592593,0.0934100507747099,0.004181608167344013,0.498,0.09577554349890315,0.0042875021649731995,3.9141950658689623e-14,8.886063959966372e-14,0.6740740740740742
487,500,stimulus_off,BS_128_1_opto_AC.pickle,233,0.5248280423280424,0.07737275654150169,0.0034636802785194525,0.5335349377451368,0.07740206742621018,0.00346499241392536,0.5042619047619048,0.08662303149669776,0.0038777794571626385,0.5099841269841271,0.09226567093259477,0.00413037868984513,0.0001420145678666661,0.014182338159901808,0.5755264550264549
488,500,stimulus_off,BS_128_1_opto_AC.pickle,241,0.7100365591397849,0.07499152026676385,0.0033570815027749107,0.7099516146733277,0.07496648625736321,0.003355960826602455,0.5116537634408602,0.09229472512704,0.004131679334216696,0.49807526881720426,0.08941493456777772,0.0040027622035334574,5.113814770502653e-135,4.854664466669761e-143,0.9935096774193548
489,500,stimulus_off,BS_128_1_opto_AC.pickle,244,0.5719701149425288,0.08282836304630581,0.003707906767308393,0.5713487466407643,0.08255113177703635,0.003695496191249332,0.5067034482758621,0.09201449000414383,0.0041191342872013,0.5013103448275862,0.09285936786928589,0.00415695621484169,1.1354605997316891e-27,2.290542890526384e-31,0.9692252873563219
490,500,stimulus_off,BS_128_1_opto_AC.pickle,245,0.6900279569892472,0.07419354000311625,0.0033213590001087245,0.6915351057045844,0.07403589713649426,0.003314301936194051,0.49981290322580646,0.08762494654373658,0.0039226313345455885,0.5045161290322581,0.09401062416744893,0.004208493524790441,1.5661803282994324e-135,1.1704209779456881e-126,0.9317505376344086
491,500,stimulus_off,BS_128_1_opto_AC.pickle,248,0.4735763440860215,0.08003959394231512,0.003583064316572445,0.47373632090222545,0.08019154997241082,0.0035898668027209424,0.5000129032258065,0.09421006787925508,0.004217421851531484,0.5014258064516128,0.08687897714715151,0.0038892371580573197,8.657910365166977e-06,2.6967398808552605e-07,0.9740365591397849
492,500,stimulus_off,BS_128_2_opto_AC.pickle,5,0.5041111111111112,0.10316778854173717,0.004618424501378697,0.5174649111911562,0.10297728885611578,0.004609896564238483,0.513888888888889,0.11015561383451712,0.004931242523357258,0.49955555555555553,0.10993735589972238,0.004921471956323454,0.17427941055624896,0.4627513851887055,0.5555555555555556
493,500,stimulus_off,BS_128_2_opto_AC.pickle,8,0.5105633333333334,0.08765931141514732,0.003924169717468722,0.5112292771823347,0.08832596541131252,0.0039540132489948995,0.5027933333333334,0.09691145764161337,0.004338352665718722,0.4957433333333333,0.09834230303723147,0.004402406102612294,0.09117160868390928,0.016951938281401784,0.6626633333333333
494,500,stimulus_off,BS_128_2_opto_AC.pickle,9,0.55800395256917,0.08523895491912342,0.003815819680104243,0.5639860642611664,0.08502789660409436,0.0038063714123151592,0.48983003952569165,0.10749587003268234,0.00481217603840673,0.4999051383399209,0.10616650999501615,0.004752665710077579,7.103168604475708e-26,1.5327200978349807e-19,0.8868893280632412
495,500,stimulus_off,BS_128_2_opto_AC.pickle,20,0.6726599999999999,0.08498510954540474,0.0038044560005089435,0.6771680239540289,0.0844405531320108,0.003780078307456194,0.5019366666666667,0.10038857499182309,0.0044940098159917535,0.49087333333333333,0.10217633755207492,0.004574041059538031,2.434532057065428e-108,1.110809784198027e-112,0.82725
496,500,stimulus_off,BS_128_2_opto_AC.pickle,25,0.6173333333333333,0.08960251732574878,0.004011159561058467,0.6216614256198347,0.08911829590847188,0.003989482833377723,0.5121700000000001,0.08913190593471877,0.003990092101828385,0.5003466666666667,0.09444605656140441,0.00422798615582735,1.518858592133995e-58,2.8417823647027156e-65,0.71494
497,500,stimulus_off,BS_128_2_opto_AC.pickle,30,0.5704233333333334,0.08839987248608198,0.003957321784049933,0.5674680471978305,0.08867337425409258,0.003969565404703287,0.5108933333333334,0.09221033781523631,0.004127901639318429,0.49785666666666667,0.09925970710996258,0.004443474749203006,3.331390544882706e-22,7.39708022836848e-30,0.9317333333333333
498,500,stimulus_off,BS_128_2_opto_AC.pickle,31,0.6484966666666667,0.09044612263662827,0.00404892452134627,0.6465696516658057,0.09038499929112369,0.0040461882646088245,0.4968466666666667,0.09837525004909631,0.004403881013425006,0.4978466666666667,0.09838008402788306,0.0044040974120353035,1.2798537393616758e-91,2.635102347745803e-92,0.7349199999999999
499,500,stimulus_off,BS_128_2_opto_AC.pickle,33,0.6323333333333334,0.0886994300370013,0.003970731821739934,0.6354293614411157,0.08820893742405338,0.0039487743567849926,0.49952,0.0965077005563114,0.004320278016240222,0.49712666666666666,0.10522731774591615,0.004710621690756631,5.585668119359144e-80,4.954271516652583e-75,0.9718633333333332
500,500,stimulus_off,BS_128_2_opto_AC.pickle,35,0.5443133333333334,0.09419999787685773,0.004216971056312761,0.5472125745738636,0.09444211122961156,0.004227809538519994,0.4906033333333334,0.10342333387049989,0.004629864281413268,0.5049600000000001,0.09830066440376801,0.004400542101379838,3.762001950281401e-16,1.5607400825645865e-09,0.8635266666666667
501,500,stimulus_off,BS_128_2_opto_AC.pickle,36,0.6672233333333334,0.08887029318681867,0.003978380706810103,0.666543429106405,0.08903353641907646,0.003985688477522263,0.50643,0.1009614590381454,0.004519655628055599,0.49854000000000004,0.09913734333965403,0.004437996994538861,1.7101259426153926e-98,1.9841680471359742e-104,0.9758533333333334
502,500,stimulus_off,BS_128_2_opto_AC.pickle,38,0.6280966666666667,0.09160133787232587,0.004100639057679025,0.6296917345686983,0.09180120512682273,0.004109586344794888,0.4935366666666667,0.09719698092019113,0.004351134443094555,0.49916666666666676,0.0978004487606155,0.004378149373814743,7.938476794436867e-80,4.031561628884845e-73,0.9237066666666667
503,500,stimulus_off,BS_128_2_opto_AC.pickle,41,0.5548333333333334,0.096097144136083,0.0043018989867274005,0.5514040263429751,0.09620689596111028,0.00430681215318121,0.49139333333333335,0.09694604891381599,0.004339901183733235,0.5091566666666667,0.09670392908253522,0.004329062411507306,1.070781497248182e-22,1.4770312678483133e-12,0.8996066666666668
